,id,title,authors,journal,year,doi,source
227,15060762,Arthroscopic anterior cruciate ligament reconstruction with periosteum-enveloping hamstring tendon graft,"Chen CH, Chen WJ, Shih CH, Chou SW.",Knee Surg Sports Traumatol Arthrosc,2004,10.1007/s00167-004-0498-4,PubMed/MEDLINE
228,14754739,Augmentation of femoral fixation in hamstring anterior cruciate ligament reconstruction with a bioabsorbable bead: a prospective single-blind randomized clinical trial,"Arneja S, Froese W, MacDonald P.",Am J Sports Med,2004,10.1177/0095399703258675,PubMed/MEDLINE
229,13680104,The role of periosteal flap in the prevention of femoral widening in anterior cruciate ligament reconstruction using hamstring tendons,"Robert H, Es-Sayeh J.",Knee Surg Sports Traumatol Arthrosc,2004,10.1007/s00167-003-0380-9,PubMed/MEDLINE
230,12860546,A randomized comparison of patellar tendon and hamstring tendon anterior cruciate ligament reconstruction,"Feller JA, Webster KE.",Am J Sports Med,2003,10.1177/03635465030310041501,PubMed/MEDLINE
231,12860538,Clinical outcome of anterior cruciate ligament reconstruction with quadrupled hamstring tendon graft and bioabsorbable interference screw fixation,"Charlton WP, Randolph DA Jr, Lemos S, Shields CL Jr.",Am J Sports Med,2003,10.1177/03635465030310040701,PubMed/MEDLINE
232,12793556,Outcome after reconstruction of the anterior cruciate ligament in athletic patients. A comparison of early versus delayed surgery,"Meighan AA, Keating JF, Will E.",J Bone Joint Surg Br,2003,10.1302/0301-620x.85b4.13743,PubMed/MEDLINE
233,12531752,Patellar tendon or semitendinosus tendon autografts for anterior cruciate ligament reconstruction? A prospective randomized study with a two-year follow-up,"Ejerhed L, Kartus J, Sernert N, Köhler K, Karlsson J.",Am J Sports Med,2003,10.1177/03635465030310011401,PubMed/MEDLINE
234,12531751,A prospective randomized study of patellar versus hamstring tendon autografts for anterior cruciate ligament reconstruction,"Jansson KA, Linko E, Sandelin J, Harilainen A.",Am J Sports Med,2003,10.1177/03635465030310010501,PubMed/MEDLINE
235,12208905,"Anterior cruciate ligament replacement: comparison of bone-patellar tendon-bone grafts with two-strand hamstring grafts. A prospective, randomized study","Beynnon BD, Johnson RJ, Fleming BC, Kannus P, Kaplan M, Samani J, Renström P.",J Bone Joint Surg Am,2002,10.2106/00004623-200209000-00001,PubMed/MEDLINE
236,12130407,A five-year comparison of patellar tendon versus four-strand hamstring tendon autograft for arthroscopic reconstruction of the anterior cruciate ligament,"Pinczewski LA, Deehan DJ, Salmon LJ, Russell VJ, Clingeleffer A.",Am J Sports Med,2002,10.1177/03635465020300041201,PubMed/MEDLINE
237,12121424,Range of motion training in brace vs. plaster immobilization after anterior cruciate ligament reconstruction: a prospective randomized comparison with a 2-year follow-up,"Henriksson M, Rockborn P, Good L.",Scand J Med Sci Sports,2002,10.1034/j.1600-0838.2002.120203.x,PubMed/MEDLINE
238,11973544,[Anterior cruciate ligament reconstruction: patellar tendon autograft versus four-strand hamstring tendon autografts. A comparative study at one year follow-up],"Katabi M, Djian P, Christel P.",Rev Chir Orthop Reparatrice Appar Mot,2002,,PubMed/MEDLINE
239,11912091,A prospective randomized comparison of patellar tendon versus semitendinosus and gracilis tendon autografts for anterior cruciate ligament reconstruction,"Shaieb MD, Kan DM, Chang SK, Marumoto JM, Richardson AB.",Am J Sports Med,2002,10.1177/03635465020300021201,PubMed/MEDLINE
240,11877607,Anterior cruciate ligament reconstruction using four-strand semitendinosus and gracilis tendon grafts and metal interference screw fixation,"Colombet P, Allard M, Bousquet V, de Lavigne C, Flurin PH, Lachaud C.",Arthroscopy,2002,10.1053/jars.2002.30637,PubMed/MEDLINE
241,11734484,Four-strand hamstring tendon autograft compared with patellar tendon-bone autograft for anterior cruciate ligament reconstruction. A randomized study with two-year follow-up,"Aune AK, Holm I, Risberg MA, Jensen HK, Steen H.",Am J Sports Med,2001,10.1177/03635465010290060901,PubMed/MEDLINE
242,11685356,Early post-operative morbidity following anterior cruciate ligament reconstruction: patellar tendon versus hamstring graft,"Feller JA, Webster KE, Gavin B.",Knee Surg Sports Traumatol Arthrosc,2001,10.1007/s001670100216,PubMed/MEDLINE
243,11600976,Single- versus bi-socket anterior cruciate ligament reconstruction using autogenous multiple-stranded hamstring tendons with endoButton femoral fixation: A prospective study,"Hamada M, Shino K, Horibe S, Mitsuoka T, Miyama T, Shiozaki Y, Mae T.",Arthroscopy,2001,10.1016/s0749-8063(01)90002-7,PubMed/MEDLINE
244,11568194,Arthroscopically assisted reconstruction of the anterior cruciate ligament. A follow-up report,O'Neill DB.,J Bone Joint Surg Am,2001,10.2106/00004623-200109000-00006,PubMed/MEDLINE
245,11401167,Biodegradable interference screw augmentation reduces tunnel expansion after ACL reconstruction,"Simonian PT, Monson JT, Larson RV.",Am J Knee Surg,2001,,PubMed/MEDLINE
246,11394593,Anterior cruciate ligament reconstruction. A prospective randomized study of three surgical methods,"Anderson AF, Snyder RB, Lipscomb AB Jr.",Am J Sports Med,2001,10.1177/03635465010290030201,PubMed/MEDLINE
247,11374431,There are differences in early morbidity after ACL reconstruction when comparing patellar tendon and semitendinosus tendon graft. A prospective randomized study of 107 patients,"Eriksson K, Anderberg P, Hamberg P, Olerud P, Wredmark T.",Scand J Med Sci Sports,2001,,PubMed/MEDLINE
248,11357697,[Semitendinosus tendon vs. patellar ligament. Results of a prospective randomized study after anterior cruciate ligament reconstruction],"Röpke M, Becker R, Urbach D, Nebelung W.",Unfallchirurg,2001,10.1007/s001130050733,PubMed/MEDLINE
249,11341418,A comparison of quadruple semitendinosus and patellar tendon grafts in reconstruction of the anterior cruciate ligament,"Eriksson K, Anderberg P, Hamberg P, Löfgren AC, Bredenberg M, Westman I, Wredmark T.",J Bone Joint Surg Br,2001,10.1302/0301-620x.83b3.11685,PubMed/MEDLINE
250,11248568,Hamstrings vs. patella tendon for anterior cruciate ligament reconstruction: a randomised controlled trial,"Beard DJ, Anderson JL, Davies S, Price AJ, Dodd CA.",Knee,2001,10.1016/s0968-0160(01)00062-x,PubMed/MEDLINE
251,11147151,Closed kinetic chain alone compared to combined open and closed kinetic chain exercises for quadriceps strengthening after anterior cruciate ligament reconstruction with respect to return to sports: a prospective matched follow-up study,"Mikkelsen C, Werner S, Eriksson E.",Knee Surg Sports Traumatol Arthrosc,2000,10.1007/s001670000143,PubMed/MEDLINE
252,11027754,Tunnel expansion after hamstring anterior cruciate ligament reconstruction with 1-incision EndoButton femoral fixation,"Simonian PT, Erickson MS, Larson RV, O'kane JW.",Arthroscopy,2000,10.1053/jars.2000.4635,PubMed/MEDLINE
253,10663317,"Behavior of the graft within the bone tunnels following anterior cruciate ligament reconstruction, studied by cinematic magnetic resonance imaging","Jørgensen U, Thomsen HS.",Knee Surg Sports Traumatol Arthrosc,2000,10.1007/s001670050007,PubMed/MEDLINE
254,10525698,"Bone tunnel enlargement after anterior cruciate ligament reconstruction with the hamstring autograft and endobutton fixation technique. A clinical, radiographic and magnetic resonance imaging study with 2 years follow-up","Jansson KA, Harilainen A, Sandelin J, Karjalainen PT, Aronen HJ, Tallroth K.",Knee Surg Sports Traumatol Arthrosc,1999,10.1007/s001670050166,PubMed/MEDLINE
255,10401649,Tunnel widening in anterior cruciate ligament reconstruction: a prospective evaluation of hamstring and patella tendon grafts,"Clatworthy MG, Annear P, Bulow JU, Bartlett RJ.",Knee Surg Sports Traumatol Arthrosc,1999,10.1007/s001670050138,PubMed/MEDLINE
256,9604189,Arthroscopic intra- and extra-articular anterior cruciate ligament reconstruction with gracilis and semitendinosus tendons,"Marcacci M, Zaffagnini S, Iacono F, Neri MP, Loreti I, Petitto A.",Knee Surg Sports Traumatol Arthrosc,1998,10.1007/s001670050075,PubMed/MEDLINE
257,9474630,Magnetic resonance imaging and knee stability following ACL reconstruction,"Kühne JH, Dürr HR, Steinborn M, Jansson V, Refior HJ.",Orthopedics,1998,10.3928/0147-7447-19980101-10,PubMed/MEDLINE
258,9048389,"A prospective, clinical study evaluating arthroscopic ACL reconstruction using the semitendinosus and iliotibial band: 2- to 5-year follow up","Billotti JD, Meese MA, Alberta F, Zimmerman MC.",Orthopedics,1997,10.3928/0147-7447-19970201-08,PubMed/MEDLINE
259,9127846,Use of an extension-assisting brace following anterior cruciate ligament reconstruction,"Feller J, Bartlett J, Chapman S, Delahunt M.",Knee Surg Sports Traumatol Arthrosc,1997,10.1007/s001670050016,PubMed/MEDLINE
260,8947399,Proprioception in anterior cruciate ligament-deficient and reconstructed knees,"MacDonald PB, Hedden D, Pacin O, Sutherland K.",Am J Sports Med,1996,10.1177/036354659602400612,PubMed/MEDLINE
261,8947397,"The effect of tourniquet use in anterior cruciate ligament reconstruction. A prospective, randomized study","Arciero RA, Scoville CR, Hayda RA, Snyder RJ.",Am J Sports Med,1996,10.1177/036354659602400610,PubMed/MEDLINE
262,8666597,Arthroscopically assisted reconstruction of the anterior cruciate ligament. A prospective randomized analysis of three techniques,O'Neill DB.,J Bone Joint Surg Am,1996,,PubMed/MEDLINE
263,8526275,Effects of an accelerated rehabilitation program after anterior cruciate ligament reconstruction with combined semitendinosus-gracilis autograft and a ligament augmentation device,"MacDonald PB, Hedden D, Pacin O, Huebert D.",Am J Sports Med,1995,10.1177/036354659502300512,PubMed/MEDLINE
264,7827632,Anterior tibial translation during progressive loading of the ACL-deficient knee during weight-bearing and nonweight-bearing isometric exercise,"Yack HJ, Riley LM, Whieldon TR.",J Orthop Sports Phys Ther,1994,10.2519/jospt.1994.20.5.247,PubMed/MEDLINE
265,7810790,Anterior cruciate ligament reconstruction using gracilis and semitendinosus tendons. Comparison of through-the-condyle and over-the-top graft placements,"Karlson JA, Steiner ME, Brown CH, Johnston J.",Am J Sports Med,1994,10.1177/036354659402200514,PubMed/MEDLINE
266,7810785,Anterior cruciate ligament reconstruction using the semitendinosus and gracilis tendons augmented by the losee iliotibial band tenodesis. A long-term study,"Anderson AF, Snyder RB, Lipscomb AB Sr.",Am J Sports Med,1994,10.1177/036354659402200509,PubMed/MEDLINE
267,7943519,The ligament augmentation device in hamstring grafts for reconstruction of the anterior cruciate ligament,"Santi MD, Richardson AB.",Am J Sports Med,1994,10.1177/036354659402200415,PubMed/MEDLINE
268,7899626,[Isolated intraarticular plasty of the semitendinosus or combined intra- and extra-articular plasty in chronic anterior laxity of the knee],"Goertzen M, Schulitz KP.",Rev Chir Orthop Reparatrice Appar Mot,1994,,PubMed/MEDLINE
0,40944765,Quadriceps versus hamstrings autograft in anterior cruciate ligament reconstruction: a randomized control trial,"Yadav AK, Sharma A, Paul N, Bhakhar A, Sarkar B, Azam MQ.",Eur J Orthop Surg Traumatol,2025,10.1007/s00590-025-04510-2,PubMed/MEDLINE
1,40351242,A semitendinosus with adjustable button graft construct in patients undergoing hamstring ACL reconstruction results in improved knee flexor strength symmetry and less donor site pain and morbidity: Outcomes from the DOSTAR randomized controlled trial,"Lawless AM, Ebert JR, Edwards PK, Malik SS, Davies PSE, D'Alessandro PA.",Knee Surg Sports Traumatol Arthrosc,2026,10.1002/ksa.12698,PubMed/MEDLINE
2,39970465,The effect of neuromuscular electrical stimulation superimposed on quadriceps training on gait dynamics after anterior cruciate ligament reconstruction,"Li S, Lu B, Zhang Y, Liu J, Xu W, Li Q.",J Back Musculoskelet Rehabil,2025,10.1177/10538127241296376,PubMed/MEDLINE
3,39947195,Evaluation of the Application of BOth Sides Up Ball Training Combined With Resistance Training in Joint Stability Improvement Following Anterior Cruciate Ligament Reconstruction Surgery in Teenage Athletes,"Cao X, Liu J, Zhao J, Feng S, Zhao Z.",J Sport Rehabil,2025,10.1123/jsr.2024-0160,PubMed/MEDLINE
4,39855903,[Autologous hamstring versus quadriceps graft in anterior cruciate ligament plasty. Comparative study with focus on Return-To-Sport],"García-Linage R, Lassard-Rosenthal J, Noval-García R, Muñiz-Madrazo A, Fraind-Maya G, Palmero-Picazo J, German-Córdoba I, Zimbrón-López D.",Acta Ortop Mex,2025,,PubMed/MEDLINE
5,39810716,Kneeling tolerance when using quadriceps tendon autograft for anterior cruciate ligament reconstruction is superior to hamstring tendon autograft,"Calvert ND, Ebert JR, Radic R.",Knee Surg Sports Traumatol Arthrosc,2025,10.1002/ksa.12583,PubMed/MEDLINE
6,39385323,Which technique provides more benefits in return to sports and clinical outcomes after anterior cruciate ligament reconstruction: Double-bundle or single-bundle? A randomized controlled study,"Wang X, Xu Z, Song S, Mao Z, Huang X, Luo M, Zhou X, Xu B, Ye J, Song Y, Yu J.",Chin Med J (Engl),2025,10.1097/CM9.0000000000003267,PubMed/MEDLINE
7,38284303,A Prospective Randomized Controlled Trial Investigating Quadriceps Versus Hamstring Tendon Autograft in Anterior Cruciate Ligament Reconstruction,"Ebert JR, Calvert ND, Radic R.",Am J Sports Med,2024,10.1177/03635465231222279,PubMed/MEDLINE
8,37468645,A prospective randomized controlled study of hamstring and bone-free quadriceps tendons autografts in arthroscopic ACL reconstruction,"Tang N, Eren M, Gurpinar T, Ozturkmen Y.",Eur J Orthop Surg Traumatol,2024,10.1007/s00590-023-03636-5,PubMed/MEDLINE
9,36190389,Comparison of Quadriceps and Hamstring Muscle Strength after Exercises with and without Blood Flow Restriction following Anterior Cruciate Ligament Surgery: A Randomized Controlled Trial,"Vieira de Melo RF, Komatsu WR, Freitas MS, Vieira de Melo ME, Cohen M.",J Rehabil Med,2022,10.2340/jrm.v54.2550,PubMed/MEDLINE
10,36096886,"Effect of pulsed electromagnetic field as an intervention for patients with quadriceps weakness after anterior cruciate ligament reconstruction: a double-blinded, randomized-controlled trial","Ong MT, Man GC, Lau LC, He X, Qiu J, Wang Q, Chow MC, Choi BC, Yu M, Yung PS.",Trials,2022,10.1186/s13063-022-06674-2,PubMed/MEDLINE
11,35486517,Acute Anterior Cruciate Ligament Rupture: Repair or Reconstruction? Five-Year Results of a Randomized Controlled Clinical Trial,"Hoogeslag RAG, Huis In 't Veld R, Brouwer RW, de Graaff F, Verdonschot N.",Am J Sports Med,2022,10.1177/03635465221090527,PubMed/MEDLINE
12,35468330,Is contralateral autogenous patellar tendon graft a better choice than ipsilateral for anterior cruciate ligament reconstruction in young sportsmen? A randomized controlled trial,"de Souza Borges JH, Oliveira M, Junior PL, de Souza Machado R, Lima R, Ramos LA, Cohen M.",Knee,2022,10.1016/j.knee.2022.03.015,PubMed/MEDLINE
13,34814896,Quadriceps muscle strength recovery with the use of high tone power therapy after anterior cruciate ligament reconstruction: a randomized controlled trial,"Ogrodzka-Ciechanowicz K, Głąb G, Ślusarski J, Gądek A.",BMC Musculoskelet Disord,2021,10.1186/s12891-021-04862-w,PubMed/MEDLINE
14,34601649,In vivo knee rotational stability 2 years after the ACL reconstruction using a quadriceps tendon graft with bone block and bone-patellar tendon-bone graft,"Komzák M, Hart R, Náhlík D, Vysoký R.",Arch Orthop Trauma Surg,2022,10.1007/s00402-021-04195-2,PubMed/MEDLINE
15,34542671,Contralateral strength training attenuates muscle performance loss following anterior cruciate ligament (ACL) reconstruction: a randomised-controlled trial,"Minshull C, Gallacher P, Roberts S, Barnett A, Kuiper JH, Bailey A.",Eur J Appl Physiol,2021,10.1007/s00421-021-04812-3,PubMed/MEDLINE
16,34348704,Immediate and 6-week effects of wearing a knee sleeve following anterior cruciate ligament reconstruction: a cross-over laboratory and randomised clinical trial,"Sole G, Lamb P, Pataky T, Klima S, Navarre P, Hammer N.",BMC Musculoskelet Disord,2021,10.1186/s12891-021-04540-x,PubMed/MEDLINE
17,33970295,Anatomic single vs. double-bundle ACL reconstruction: a randomized clinical trial-Part 1: clinical outcomes,"Irrgang JJ, Tashman S, Patterson CG, Musahl V, West R, Oostdyk A, Galvin B, Poploski K, Fu FH.",Knee Surg Sports Traumatol Arthrosc,2021,10.1007/s00167-021-06585-w,PubMed/MEDLINE
18,33742222,"Quadriceps and hamstring tendon autografts in ACL reconstruction yield comparably good results in a prospective, randomized controlled trial","Horstmann H, Petri M, Tegtbur U, Felmet G, Krettek C, Jagodzinski M.",Arch Orthop Trauma Surg,2022,10.1007/s00402-021-03862-8,PubMed/MEDLINE
19,32699919,ACL reconstruction using a quadruple semitendinosus graft with cortical fixations gives suitable isokinetic and clinical outcomes after 2 years,"Roger J, Bertani A, Vigouroux F, Mottier F, Gaillard R, Have L, Rongièras F.",Knee Surg Sports Traumatol Arthrosc,2020,10.1007/s00167-020-06121-2,PubMed/MEDLINE
20,32589515,Females Have Earlier Muscle Strength and Functional Recovery After Bridge-Enhanced Anterior Cruciate Ligament Repair,"Barnett S, Badger GJ, Kiapour A, Yen YM, Henderson R, Freiberger C, Proffen B, Sant N, Trainor B, Fleming BC, Micheli LJ, Murray MM, Kramer DE.",Tissue Eng Part A,2020,10.1089/ten.tea.2020.0057,PubMed/MEDLINE
21,32504178,"Quadriceps tendon vs. patellar tendon autograft for ACL reconstruction using a hardware-free press-fit fixation technique: comparable stability, function and return-to-sport level but less donor site morbidity in athletes after 10 years","Barié A, Sprinckstub T, Huber J, Jaber A.",Arch Orthop Trauma Surg,2020,10.1007/s00402-020-03508-1,PubMed/MEDLINE
22,32152642,Impact of whey protein isolate and eccentric training on quadriceps mass and strength in patients with anterior cruciate ligament rupture: A randomized controlled trial,"Zhang X, Huang H, Yu Y, Yang J, Liang Z, Chang C.",J Rehabil Med,2020,10.2340/16501977-2664,PubMed/MEDLINE
23,32125668,Effects of Autograft Types on Muscle Strength and Functional Capacity in Patients Having Anterior Cruciate Ligament Reconstruction: A Randomized Controlled Trial,"Sinding KS, Nielsen TG, Hvid LG, Lind M, Dalgas U.",Sports Med,2020,10.1007/s40279-020-01276-x,PubMed/MEDLINE
24,31967599,Anterior cruciate ligament injuries treated with quadriceps tendon autograft versus hamstring autograft: A randomized controlled trial,"Vilchez-Cavazos F, Dávila-Martínez A, Garza-Castro S, Simental-Mendía M, Garay-Mendoza D, Tamez-Mata Y, Peña-Martínez V, Acosta-Olivo C.",Cir Cir,2020,10.24875/CIRU.19001001,PubMed/MEDLINE
25,31704697,Quadriceps tendon grafts does not cause patients to have inferior subjective outcome after anterior cruciate ligament (ACL) reconstruction than do hamstring grafts: a 2-year prospective randomised controlled trial,"Lind M, Nielsen TG, Soerensen OG, Mygind-Klavsen B, Faunø P.",Br J Sports Med,2020,10.1136/bjsports-2019-101000,PubMed/MEDLINE
26,31512448,[Effect of isokinetic training of thigh muscle group on graft remodeling after anterior cruciate ligament reconstruction],"Liu H, Lu W, Liang D, Geng H, Zhu W, Ouyang K, Li H, Peng L, Feng W, Zhong M, Chen K, Li Y, Deng Z, Wang D.",Zhongguo Xiu Fu Chong Jian Wai Ke Za Zhi,2019,10.7507/1002-1892.201902059,PubMed/MEDLINE
27,31351901,Isokinetic eccentric training is more effective than constant load eccentric training for quadriceps rehabilitation following anterior cruciate ligament reconstruction: a randomized controlled trial,"Vidmar MF, Baroni BM, Michelin AF, Mezzomo M, Lugokenski R, Pimentel GL, Silva MF.",Braz J Phys Ther,2020,10.1016/j.bjpt.2019.07.003,PubMed/MEDLINE
28,30822124,Acute Anterior Cruciate Ligament Rupture: Repair or Reconstruction? Two-Year Results of a Randomized Controlled Clinical Trial,"Hoogeslag RAG, Brouwer RW, Boer BC, de Vries AJ, Huis In 't Veld R.",Am J Sports Med,2019,10.1177/0363546519825878,PubMed/MEDLINE
29,30733025,Adductor Canal Nerve Versus Femoral Nerve Blockade for Pain Control and Quadriceps Function Following Anterior Cruciate Ligament Reconstruction With Patellar Tendon Autograft: A Prospective Randomized Trial,"Bailey L, Griffin J, Elliott M, Wu J, Papavasiliou T, Harner C, Lowe W.",Arthroscopy,2019,10.1016/j.arthro.2018.10.149,PubMed/MEDLINE
30,29959448,Cross-education improves quadriceps strength recovery after ACL reconstruction: a randomized controlled trial,"Harput G, Ulusoy B, Yildiz TI, Demirci S, Eraslan L, Turhan E, Tunay VB.",Knee Surg Sports Traumatol Arthrosc,2019,10.1007/s00167-018-5040-1,PubMed/MEDLINE
31,29776815,Strength recovery after anterior cruciate ligament reconstruction with quadriceps tendon versus hamstring tendon autografts in soccer players: A randomized controlled trial,"Martin-Alguacil JL, Arroyo-Morales M, Martín-Gomez JL, Monje-Cabrera IM, Abellán-Guillén JF, Esparza-Ros F, Lozano ML, Cantarero-Villanueva I.",Knee,2018,10.1016/j.knee.2018.03.011,PubMed/MEDLINE
32,28918506,Young athletes after ACL reconstruction with quadriceps strength asymmetry at the time of return-to-sport demonstrate decreased knee function 1 year later,"Ithurburn MP, Altenburger AR, Thomas S, Hewett TE, Paterno MV, Schmitt LC.",Knee Surg Sports Traumatol Arthrosc,2018,10.1007/s00167-017-4678-4,PubMed/MEDLINE
33,28840325,Tunnel widening after single- versus double-bundle anterior cruciate ligament reconstruction: a randomized 8-year follow-up study,"Beyaz S, Güler ÜÖ, Demir Ş, Yüksel S, Çınar BM, Özkoç G, Akpınar S.",Arch Orthop Trauma Surg,2017,10.1007/s00402-017-2774-z,PubMed/MEDLINE
34,28224443,Report of the Clinical and Functional Primary Outcomes in Men of the ACL-SPORTS Trial: Similar Outcomes in Men Receiving Secondary Prevention With and Without Perturbation Training 1 and 2 Years After ACL Reconstruction,"Arundale AJH, Cummer K, Capin JJ, Zarzycki R, Snyder-Mackler L.",Clin Orthop Relat Res,2017,10.1007/s11999-017-5280-2,PubMed/MEDLINE
35,26875887,The curative efficacy of arthroscopic therapy in treating anterior cruciate ligament rupture with secondary osteoarthritis,"Ouyang X, Hong SD, Xin F, Wang L, Yang XW, Wang JR, Wang Q, Cui WD, Zhang AJ, Zhao ZX.",Eur Rev Med Pharmacol Sci,2016,,PubMed/MEDLINE
36,26797700,Low- Versus High-Intensity Plyometric Exercise During Rehabilitation After Anterior Cruciate Ligament Reconstruction,"Chmielewski TL, George SZ, Tillman SM, Moser MW, Lentz TA, Indelicato PA, Trumble TN, Shuster JJ, Cicuttini FM, Leeuwenburgh C.",Am J Sports Med,2016,10.1177/0363546515620583,PubMed/MEDLINE
37,26231151,The effectiveness of Pilates for partial anterior cruciate ligament injury,"Çelik D, Turkel N.",Knee Surg Sports Traumatol Arthrosc,2017,10.1007/s00167-015-3718-1,PubMed/MEDLINE
38,25630275,A new technique in double-bundle anterior cruciate ligament reconstruction with implant-free tibial fixation,"Sacramento SN, Magalhães E, Christel P, Ingham S, Fukuda TY.",Knee Surg Sports Traumatol Arthrosc,2016,10.1007/s00167-014-3430-6,PubMed/MEDLINE
39,25536951,"The ""Lever Sign"": a new clinical test for the diagnosis of anterior cruciate ligament rupture","Lelli A, Di Turi RP, Spenciner DB, Dòmini M.",Knee Surg Sports Traumatol Arthrosc,2016,10.1007/s00167-014-3490-7,PubMed/MEDLINE
40,25381471,A comparison of acute and chronic anterior cruciate ligament reconstruction using LARS artificial ligaments: a randomized prospective study with a 5-year follow-up,"Chen J, Gu A, Jiang H, Zhang W, Yu X.",Arch Orthop Trauma Surg,2015,10.1007/s00402-014-2108-3,PubMed/MEDLINE
41,24630956,Is quadriceps tendon a better graft choice than patellar tendon? a prospective randomized study,"Lund B, Nielsen T, Faunø P, Christiansen SE, Lind M.",Arthroscopy,2014,10.1016/j.arthro.2014.01.012,PubMed/MEDLINE
42,24553686,[Ligament bracing--augmented primary suture repair in multiligamentous knee injuries],"Heitmann M, Gerau M, Hötzel J, Giannakos A, Frosch KH, Preiss A.",Oper Orthop Traumatol,2014,10.1007/s00064-013-0263-2,PubMed/MEDLINE
43,23793303,Prospective clinical comparisons of semitendinosus versus semitendinosus and gracilis tendon autografts for anatomic double-bundle anterior cruciate ligament reconstruction,"Inagaki Y, Kondo E, Kitamura N, Onodera J, Yagi T, Tanaka Y, Yasuda K.",J Orthop Sci,2013,10.1007/s00776-013-0427-9,PubMed/MEDLINE
44,23423316,Open kinetic chain exercises in a restricted range of motion after anterior cruciate ligament reconstruction: a randomized controlled clinical trial,"Fukuda TY, Fingerhut D, Moreira VC, Camarini PM, Scodeller NF, Duarte A Jr, Martinelli M, Bryk FF.",Am J Sports Med,2013,10.1177/0363546513476482,PubMed/MEDLINE
45,21663722,Anterior cruciate ligament reconstruction using patellar tendon versus hamstring tendon: a prospective comparative study with 9-year follow-up,"Wipfler B, Donner S, Zechmann CM, Springer J, Siebold R, Paessler HH.",Arthroscopy,2011,10.1016/j.arthro.2011.01.015,PubMed/MEDLINE
46,20401753,Anteromedial portal versus transtibial drilling techniques in ACL reconstruction: a blinded cross-sectional study at two- to five-year follow-up,"Alentorn-Geli E, Samitier G, Alvarez P, Steinbacher G, Cugat R.",Int Orthop,2010,10.1007/s00264-010-1000-1,PubMed/MEDLINE
47,20194956,Early versus late start of isokinetic hamstring-strengthening exercise after anterior cruciate ligament reconstruction with patellar tendon graft,"Sekir U, Gur H, Akova B.",Am J Sports Med,2010,10.1177/0363546509349490,PubMed/MEDLINE
48,19486478,Tibial translation and muscle activation during rehabilitation exercises 5 weeks after anterior cruciate ligament reconstruction,"Tagesson S, Oberg B, Kvist J.",Scand J Med Sci Sports,2010,10.1111/j.1600-0838.2009.00903.x,PubMed/MEDLINE
49,18989731,Comparable results between lateralized single- and double-bundle ACL reconstructions,"Tsuda E, Ishibashi Y, Fukuda A, Tsukada H, Toh S.",Clin Orthop Relat Res,2009,10.1007/s11999-008-0604-x,PubMed/MEDLINE
50,18196393,Anterior cruciate ligament reconstruction : quadriceps versus patellar autograft,"Han HS, Seong SC, Lee S, Lee MC.",Clin Orthop Relat Res,2008,10.1007/s11999-007-0015-4,PubMed/MEDLINE
51,17940146,A comprehensive rehabilitation program with quadriceps strengthening in closed versus open kinetic chain exercise in patients with anterior cruciate ligament deficiency: a randomized clinical trial evaluating dynamic tibial translation and muscle function,"Tagesson S, Oberg B, Good L, Kvist J.",Am J Sports Med,2008,10.1177/0363546507307867,PubMed/MEDLINE
52,17219226,Early versus late start of open kinetic chain quadriceps exercises after ACL reconstruction with patellar tendon or hamstring grafts: a prospective randomized outcome study,"Heijne A, Werner S.",Knee Surg Sports Traumatol Arthrosc,2007,10.1007/s00167-006-0246-z,PubMed/MEDLINE
53,15754231,[Meniscus replacement with quadriceps tendon--a long-term analysis],"Pressel T, V Lewinski G, Kohn D, Wirth CJ.",Z Orthop Ihre Grenzgeb,2005,10.1055/s-2005-836359,PubMed/MEDLINE
54,13679741,[Patellar tendon-bone autograft reconstruction of the anterior cruciate ligament for advanced-stage chronic anterior laxity: is an extra-articular plasty necessary? A prospective randomized study of 100 patients with five year follow-up],"Acquitter Y, Hulet C, Locker B, Delbarre JC, Jambou S, Vielpeau C.",Rev Chir Orthop Reparatrice Appar Mot,2003,,PubMed/MEDLINE
55,12860546,A randomized comparison of patellar tendon and hamstring tendon anterior cruciate ligament reconstruction,"Feller JA, Webster KE.",Am J Sports Med,2003,10.1177/03635465030310041501,PubMed/MEDLINE
56,12793556,Outcome after reconstruction of the anterior cruciate ligament in athletic patients. A comparison of early versus delayed surgery,"Meighan AA, Keating JF, Will E.",J Bone Joint Surg Br,2003,10.1302/0301-620x.85b4.13743,PubMed/MEDLINE
57,12121424,Range of motion training in brace vs. plaster immobilization after anterior cruciate ligament reconstruction: a prospective randomized comparison with a 2-year follow-up,"Henriksson M, Rockborn P, Good L.",Scand J Med Sci Sports,2002,10.1034/j.1600-0838.2002.120203.x,PubMed/MEDLINE
58,11912091,A prospective randomized comparison of patellar tendon versus semitendinosus and gracilis tendon autografts for anterior cruciate ligament reconstruction,"Shaieb MD, Kan DM, Chang SK, Marumoto JM, Richardson AB.",Am J Sports Med,2002,10.1177/03635465020300021201,PubMed/MEDLINE
59,11877607,Anterior cruciate ligament reconstruction using four-strand semitendinosus and gracilis tendon grafts and metal interference screw fixation,"Colombet P, Allard M, Bousquet V, de Lavigne C, Flurin PH, Lachaud C.",Arthroscopy,2002,10.1053/jars.2002.30637,PubMed/MEDLINE
