ID,Source,DOI,Authors,Title,Year,Journal,first_author,short_title,key
64,PubMed/MEDLINE,10.1007/s11999-008-0604-x,"Tsuda E, Ishibashi Y, Fukuda A, Tsukada H, Toh S.",Comparable results between lateralized single- and double-bundle ACL reconstructions,2009,Clin Orthop Relat Res,Tsuda,comparableresultsbetweenlateralizedsingleanddoublebundleaclreconstructions,
65,PubMed/MEDLINE,10.1016/j.rco.2008.01.008,"Laboute E, Savalli L, Lefesvre T, Puig P, Trouve P.",[Interest of an iterative specialized rehabilitation after an anterior cruciate ligament reconstruction in high level sport athletes],2008,Rev Chir Orthop Reparatrice Appar Mot,Laboute,interestofaniterativespecializedrehabilitationafterananteriorcruciateligamentreconstructioninhighlevelsportathletes,
66,PubMed/MEDLINE,10.1007/s11999-007-0015-4,"Han HS, Seong SC, Lee S, Lee MC.",Anterior cruciate ligament reconstruction : quadriceps versus patellar autograft,2008,Clin Orthop Relat Res,Han,anteriorcruciateligamentreconstruction:quadricepsversuspatellarautograft,
67,PubMed/MEDLINE,10.1097/JSM.0b013e31812570fa,"Huang MH, Yang RC, Chou PH.",Preliminary effects of hyaluronic acid on early rehabilitation of patients with isolated anterior cruciate ligament reconstruction,2007,Clin J Sport Med,Huang,preliminaryeffectsofhyaluronicacidonearlyrehabilitationofpatientswithisolatedanteriorcruciateligamentreconstruction,
68,PubMed/MEDLINE,10.1016/j.arthro.2006.12.026,"Barber FA, Boothby MH.",Bilok interference screws for anterior cruciate ligament reconstruction: clinical and radiographic outcomes,2007,Arthroscopy,Barber,bilokinterferencescrewsforanteriorcruciateligamentreconstruction:clinicalandradiographicoutcomes,
69,PubMed/MEDLINE,10.1007/s00264-007-0341-x,"Sajovic M, Strahovnik A, Komadina R, Dernovsek MZ.",The effect of graft choice on functional outcome in anterior cruciate ligament reconstruction,2008,Int Orthop,Sajovic,theeffectofgraftchoiceonfunctionaloutcomeinanteriorcruciateligamentreconstruction,
70,PubMed/MEDLINE,10.1177/0363546506298275,"Lidén M, Ejerhed L, Sernert N, Laxdal G, Kartus J.","Patellar tendon or semitendinosus tendon autografts for anterior cruciate ligament reconstruction: a prospective, randomized study with a 7-Year follow-up",2007,Am J Sports Med,Lidén,patellartendonorsemitendinosustendonautograftsforanteriorcruciateligamentreconstruction:aprospectiverandomizedstudywitha7yearfollowup,
71,PubMed/MEDLINE,10.1177/0363546506296042,"Pinczewski LA, Lyman J, Salmon LJ, Russell VJ, Roe J, Linklater J.","A 10-year comparison of anterior cruciate ligament reconstructions with hamstring tendon and patellar tendon autograft: a controlled, prospective trial",2007,Am J Sports Med,Pinczewski,a10yearcomparisonofanteriorcruciateligamentreconstructionswithhamstringtendonandpatellartendonautograft:acontrolledprospectivetrial,
72,PubMed/MEDLINE,10.1177/0363546506296040,"Chouliaras V, Ristanis S, Moraiti C, Stergiou N, Georgoulis AD.",Effectiveness of reconstruction of the anterior cruciate ligament with quadrupled hamstrings and bone-patellar tendon-bone autografts: an in vivo study comparing tibial internal-external rotation,2007,Am J Sports Med,Chouliaras,effectivenessofreconstructionoftheanteriorcruciateligamentwithquadrupledhamstringsandbonepatellartendonboneautografts:aninvivostudycomparingtibialinternalexternalrotation,
73,PubMed/MEDLINE,10.1016/s0035-1040(06)75947-5,"Giraud B, Besse JL, Cladière F, Ecochard R, Moyen B, Lerat JL.",[Intra-articular reconstruction of the anterior cruciate ligament with and without extra-articular supplementation by quadricipital tendon plasty: seven-year follow-up],2006,Rev Chir Orthop Reparatrice Appar Mot,Giraud,intraarticularreconstructionoftheanteriorcruciateligamentwithandwithoutextraarticularsupplementationbyquadricipitaltendonplasty:sevenyearfollowup,
74,PubMed/MEDLINE,10.1007/s00167-006-0246-z,"Heijne A, Werner S.",Early versus late start of open kinetic chain quadriceps exercises after ACL reconstruction with patellar tendon or hamstring grafts: a prospective randomized outcome study,2007,Knee Surg Sports Traumatol Arthrosc,Heijne,earlyversuslatestartofopenkineticchainquadricepsexercisesafteraclreconstructionwithpatellartendonorhamstringgrafts:aprospectiverandomizedoutcomestudy,
75,PubMed/MEDLINE,10.1177/0363546506294361,"Maletis GB, Cameron SL, Tengan JJ, Burchette RJ.",A prospective randomized study of anterior cruciate ligament reconstruction: a comparison of patellar tendon and quadruple-strand semitendinosus/gracilis tendons fixed with bioabsorbable interference screws,2007,Am J Sports Med,Maletis,aprospectiverandomizedstudyofanteriorcruciateligamentreconstruction:acomparisonofpatellartendonandquadruplestrandsemitendinosus/gracilistendonsfixedwithbioabsorbableinterferencescrews,
76,PubMed/MEDLINE,10.1016/j.knee.2006.10.004,"Ito Y, Deie M, Adachi N, Kobayashi K, Kanaya A, Miyamoto A, Nakasa T, Ochi M.",A prospective study of 3-day versus 2-week immobilization period after anterior cruciate ligament reconstruction,2007,Knee,Ito,aprospectivestudyof3dayversus2weekimmobilizationperiodafteranteriorcruciateligamentreconstruction,
77,PubMed/MEDLINE,10.1007/s00167-006-0138-2,"Isberg J, Faxén E, Brandsson S, Eriksson BI, Kärrholm J, Karlsson J.",Early active extension after anterior cruciate ligament reconstruction does not result in increased laxity of the knee,2006,Knee Surg Sports Traumatol Arthrosc,Isberg,earlyactiveextensionafteranteriorcruciateligamentreconstructiondoesnotresultinincreasedlaxityoftheknee,
78,PubMed/MEDLINE,10.1177/0363546506290726,"Sajovic M, Vengust V, Komadina R, Tavcar R, Skaza K.","A prospective, randomized comparison of semitendinosus and gracilis tendon versus patellar tendon autografts for anterior cruciate ligament reconstruction: five-year follow-up",2006,Am J Sports Med,Sajovic,aprospectiverandomizedcomparisonofsemitendinosusandgracilistendonversuspatellartendonautograftsforanteriorcruciateligamentreconstruction:fiveyearfollowup,
79,PubMed/MEDLINE,10.1007/s00167-006-0059-0,"Harilainen A, Linko E, Sandelin J.",Randomized prospective study of ACL reconstruction with interference screw fixation in patellar tendon autografts versus femoral metal plate suspension and tibial post fixation in hamstring tendon autografts: 5-year clinical and radiological follow-up results,2006,Knee Surg Sports Traumatol Arthrosc,Harilainen,randomizedprospectivestudyofaclreconstructionwithinterferencescrewfixationinpatellartendonautograftsversusfemoralmetalplatesuspensionandtibialpostfixationinhamstringtendonautografts:5yearclinicalandradiologicalfollowupresults,
80,PubMed/MEDLINE,10.1007/s00167-006-0050-9,"Gobbi A, Francisco R.",Factors affecting return to sports after anterior cruciate ligament reconstruction with patellar tendon and hamstring graft: a prospective clinical investigation,2006,Knee Surg Sports Traumatol Arthrosc,Gobbi,factorsaffectingreturntosportsafteranteriorcruciateligamentreconstructionwithpatellartendonandhamstringgraft:aprospectiveclinicalinvestigation,
81,PubMed/MEDLINE,10.1177/0363546505284889,"Halinen J, Lindahl J, Hirvensalo E, Santavirta S.",Operative and nonoperative treatments of medial collateral ligament rupture with early anterior cruciate ligament reconstruction: a prospective randomized study,2006,Am J Sports Med,Halinen,operativeandnonoperativetreatmentsofmedialcollateralligamentrupturewithearlyanteriorcruciateligamentreconstruction:aprospectiverandomizedstudy,
82,PubMed/MEDLINE,10.1111/j.1600-0838.2004.00435.x,"Harilainen A, Sandelin J.",Post-operative use of knee brace in bone-tendon-bone patellar tendon anterior cruciate ligament reconstruction: 5-year follow-up results of a randomized prospective study,2006,Scand J Med Sci Sports,Harilainen,postoperativeuseofkneebraceinbonetendonbonepatellartendonanteriorcruciateligamentreconstruction:5yearfollowupresultsofarandomizedprospectivestudy,
83,PubMed/MEDLINE,10.1007/s00167-005-0708-8,"Svensson M, Sernert N, Ejerhed L, Karlsson J, Kartus JT.",A prospective comparison of bone-patellar tendon-bone and hamstring grafts for anterior cruciate ligament reconstruction in female patients,2006,Knee Surg Sports Traumatol Arthrosc,Svensson,aprospectivecomparisonofbonepatellartendonboneandhamstringgraftsforanteriorcruciateligamentreconstructioninfemalepatients,
84,PubMed/MEDLINE,10.1177/0363546505279919,"Matsumoto A, Yoshiya S, Muratsu H, Yagi M, Iwasaki Y, Kurosaka M, Kuroda R.",A comparison of bone-patellar tendon-bone and bone-hamstring tendon-bone autografts for anterior cruciate ligament reconstruction,2006,Am J Sports Med,Matsumoto,acomparisonofbonepatellartendonboneandbonehamstringtendonboneautograftsforanteriorcruciateligamentreconstruction,
85,PubMed/MEDLINE,10.1177/0363546504272264,"Drogset JO, Grøntvedt T, Tegnander A.",Endoscopic reconstruction of the anterior cruciate ligament using bone-patellar tendon-bone grafts fixed with bioabsorbable or metal interference screws: a prospective randomized study of the clinical outcome,2005,Am J Sports Med,Drogset,endoscopicreconstructionoftheanteriorcruciateligamentusingbonepatellartendonbonegraftsfixedwithbioabsorbableormetalinterferencescrews:aprospectiverandomizedstudyoftheclinicaloutcome,
86,PubMed/MEDLINE,10.1007/s00113-005-0948-6,"Tecklenburg K, Hoser C, Sailer R, Oberladstätter J, Fink C.",[ACL reconstruction with bone-patellar tendon-bone graft and proximal fixation with the EndoButton: a 2- to 5-year follow-up],2005,Unfallchirurg,Tecklenburg,aclreconstructionwithbonepatellartendonbonegraftandproximalfixationwiththeendobutton:a2to5yearfollowup,
87,PubMed/MEDLINE,10.1016/j.arthro.2004.12.002,"Ibrahim SA, Al-Kussary IM, Al-Misfer AR, Al-Mutairi HQ, Ghafar SA, El Noor TA.",Clinical evaluation of arthroscopically assisted anterior cruciate ligament reconstruction: patellar tendon versus gracilis and semitendinosus autograft,2005,Arthroscopy,Ibrahim,clinicalevaluationofarthroscopicallyassistedanteriorcruciateligamentreconstruction:patellartendonversusgracilisandsemitendinosusautograft,
88,PubMed/MEDLINE,10.1177/0363546504268406,"Beynnon BD, Uh BS, Johnson RJ, Abate JA, Nichols CE, Fleming BC, Poole AR, Roos H.","Rehabilitation after anterior cruciate ligament reconstruction: a prospective, randomized, double-blind comparison of programs administered over 2 different time intervals",2005,Am J Sports Med,Beynnon,rehabilitationafteranteriorcruciateligamentreconstruction:aprospectiverandomizeddoubleblindcomparisonofprogramsadministeredover2differenttimeintervals,
89,PubMed/MEDLINE,10.1016/s0035-1040(04)70756-4,"Boyer P, Djian P, Christel P, Paoletti X, Degeorges R.",[Reliability of the KT-1000 arthrometer (Medmetric) for measuring anterior knee laxity: comparison with Telos in 147 knees],2004,Rev Chir Orthop Reparatrice Appar Mot,Boyer,reliabilityofthekt1000arthrometer(medmetric)formeasuringanteriorkneelaxity:comparisonwithtelosin147knees,
90,PubMed/MEDLINE,10.1016/j.arthro.2004.09.012,"Kaeding C, Farr J, Kavanaugh T, Pedroza A.",A prospective randomized comparison of bioabsorbable and titanium anterior cruciate ligament interference screws,2005,Arthroscopy,Kaeding,aprospectiverandomizedcomparisonofbioabsorbableandtitaniumanteriorcruciateligamentinterferencescrews,
91,PubMed/MEDLINE,10.1016/j.arthro.2004.09.014,"Laxdal G, Kartus J, Hansson L, Heidvall M, Ejerhed L, Karlsson J.",A prospective randomized comparison of bone-patellar tendon-bone and hamstring grafts for anterior cruciate ligament reconstruction,2005,Arthroscopy,Laxdal,aprospectiverandomizedcomparisonofbonepatellartendonboneandhamstringgraftsforanteriorcruciateligamentreconstruction,
92,PubMed/MEDLINE,10.1177/0363546504268036,"Hill PF, Russell VJ, Salmon LJ, Pinczewski LA.",The influence of supplementary tibial fixation on laxity measurements after anterior cruciate ligament reconstruction with hamstring tendons in female patients,2005,Am J Sports Med,Hill,theinfluenceofsupplementarytibialfixationonlaxitymeasurementsafteranteriorcruciateligamentreconstructionwithhamstringtendonsinfemalepatients,
93,PubMed/MEDLINE,10.1177/0363546504265924,"Nicholas SJ, D'Amato MJ, Mullaney MJ, Tyler TF, Kolstad K, McHugh MP.",A prospectively randomized double-blind study on the effect of initial graft tension on knee stability after anterior cruciate ligament reconstruction,2004,Am J Sports Med,Nicholas,aprospectivelyrandomizeddoubleblindstudyontheeffectofinitialgrafttensiononkneestabilityafteranteriorcruciateligamentreconstruction,
94,PubMed/MEDLINE,,"Boonriong T, Kietsiriroje N.",Arthroscopically assisted anterior cruciate ligament reconstruction: comparison of bone-patellar tendon-bone versus hamstring tendon autograft,2004,J Med Assoc Thai,Boonriong,arthroscopicallyassistedanteriorcruciateligamentreconstruction:comparisonofbonepatellartendonboneversushamstringtendonautograft,
95,PubMed/MEDLINE,,"Aglietti P, Giron F, Buzzi R, Biddau F, Sasso F.","Anterior cruciate ligament reconstruction: bone-patellar tendon-bone compared with double semitendinosus and gracilis tendon grafts. A prospective, randomized clinical trial",2004,J Bone Joint Surg Am,Aglietti,anteriorcruciateligamentreconstruction:bonepatellartendonbonecomparedwithdoublesemitendinosusandgracilistendongraftsaprospectiverandomizedclinicaltrial,
96,PubMed/MEDLINE,,"Acquitter Y, Hulet C, Locker B, Delbarre JC, Jambou S, Vielpeau C.",[Patellar tendon-bone autograft reconstruction of the anterior cruciate ligament for advanced-stage chronic anterior laxity: is an extra-articular plasty necessary? A prospective randomized study of 100 patients with five year follow-up],2003,Rev Chir Orthop Reparatrice Appar Mot,Acquitter,patellartendonboneautograftreconstructionoftheanteriorcruciateligamentforadvancedstagechronicanteriorlaxity:isanextraarticularplastynecessary?aprospectiverandomizedstudyof100patientswithfiveyearfollowup,
97,PubMed/MEDLINE,10.1007/s00167-003-0406-3,"Mikkelsen C, Cerulli G, Lorenzini M, Bergstrand G, Werner S.",Can a post-operative brace in slight hyperextension prevent extension deficit after anterior cruciate ligament reconstruction? A prospective randomised study,2003,Knee Surg Sports Traumatol Arthrosc,Mikkelsen,canapostoperativebraceinslighthyperextensionpreventextensiondeficitafteranteriorcruciateligamentreconstruction?aprospectiverandomisedstudy,
98,PubMed/MEDLINE,10.1007/s00167-003-0386-3,"Melegati G, Tornese D, Bandi M, Volpi P, Schonhuber H, Denti M.",The role of the rehabilitation brace in restoring knee extension after anterior cruciate ligament reconstruction: a prospective controlled study,2003,Knee Surg Sports Traumatol Arthrosc,Melegati,theroleoftherehabilitationbraceinrestoringkneeextensionafteranteriorcruciateligamentreconstruction:aprospectivecontrolledstudy,
99,PubMed/MEDLINE,10.1177/03635465030310041501,"Feller JA, Webster KE.",A randomized comparison of patellar tendon and hamstring tendon anterior cruciate ligament reconstruction,2003,Am J Sports Med,Feller,arandomizedcomparisonofpatellartendonandhamstringtendonanteriorcruciateligamentreconstruction,
100,PubMed/MEDLINE,10.1007/s00402-002-0457-9,"Muren O, Dahlstedt L, Dalén N.","Reconstruction of acute anterior cruciate ligament injuries: a prospective, randomised study of 40 patients with 7-year follow-up. No advantage of synthetic augmentation compared to a traditional patellar tendon graft",2003,Arch Orthop Trauma Surg,Muren,reconstructionofacuteanteriorcruciateligamentinjuries:aprospectiverandomisedstudyof40patientswith7yearfollowupnoadvantageofsyntheticaugmentationcomparedtoatraditionalpatellartendongraft,
101,PubMed/MEDLINE,10.1177/03635465030310022101,"Otsuka H, Ishibashi Y, Tsuda E, Sasaki K, Toh S.",Comparison of three techniques of anterior cruciate ligament reconstruction with bone-patellar tendon-bone graft. Differences in anterior tibial translation and tunnel enlargement with each technique,2003,Am J Sports Med,Otsuka,comparisonofthreetechniquesofanteriorcruciateligamentreconstructionwithbonepatellartendonbonegraftdifferencesinanteriortibialtranslationandtunnelenlargementwitheachtechnique,
102,PubMed/MEDLINE,10.1177/03635465030310011401,"Ejerhed L, Kartus J, Sernert N, Köhler K, Karlsson J.",Patellar tendon or semitendinosus tendon autografts for anterior cruciate ligament reconstruction? A prospective randomized study with a two-year follow-up,2003,Am J Sports Med,Ejerhed,patellartendonorsemitendinosustendonautograftsforanteriorcruciateligamentreconstruction?aprospectiverandomizedstudywithatwoyearfollowup,
