doi,first_author,short_title,year,sTITLE+fAUTHOR+YEAR
10.1046/j.1524-4725.2001.110307.x,Eriksson ,therearedifferencesinearlymorbidity,2001,therearedifferencesinearlymorbidityEriksson 2001
10.1053/jars.2001.21834,Kim ,arthroscopicanteriorcruciateligamen,2001,arthroscopicanteriorcruciateligamenKim 2001
10.1302/0301-620X.83B8.11320,Beard ,reconstructiondoesnotreducetibialtr,2001,reconstructiondoesnotreducetibialtrBeard 2001
10.1177/03635465010290060901,Aune ,fourstrandhamstringtendonautograftc,2001,fourstrandhamstringtendonautograftcAune 2001
10.1007/s002560000288,Jansson ,mriofanteriorcruciateligamentrepair,2001,mriofanteriorcruciateligamentrepairJansson 2001
10.1302/0301-620X.83B3.11685,Eriksson ,acomparisonofquadruplesemitendinosu,2001,acomparisonofquadruplesemitendinosuEriksson 2001
10.1177/03635465010290030201,Anderson ,anteriorcruciateligamentreconstruct,2001,anteriorcruciateligamentreconstructAnderson 2001
10.2106/00004623-200109000-00006,O'Neill ,arthroscopicallyassistedreconstruct,2001,arthroscopicallyassistedreconstructO'Neill 2001
10.1007/s002640100268,Witvrouw ,patellartendonvsdoubledsemitendinos,2001,patellartendonvsdoubledsemitendinosWitvrouw 2001
10.1007/s001670050007,Jörgensen ,behaviorofthegraftwithinthebonetunn,2000,behaviorofthegraftwithinthebonetunnJörgensen 2000
10.1007/s001670000143,Mikkelsen ,closedkineticchainalonecomparedtoco,2000,closedkineticchainalonecomparedtocoMikkelsen 2000
10.1615/jlongtermeffmedimplants.v10.i4.40,Marumo ,longtermresultsofanteriorcruciateli,2000,longtermresultsofanteriorcruciateliMarumo 2000
10.1177/03635465000280030901,Wojtys ,longitudinaleffectsofanteriorcrucia,2000,longitudinaleffectsofanteriorcruciaWojtys 2000
10.1177/03635465000280011901,Goradia ,naturalhistoryofahamstringtendonaut,2000,naturalhistoryofahamstringtendonautGoradia 2000
10.1615/jlongtermeffmedimplants.v10.i3.60,Muneta ,theoutcomeandcomplicationsofaclreco,2000,theoutcomeandcomplicationsofaclrecoMuneta 2000
10.1053/jars.2000.4635,Simonian ,tunnelexpansionafterhamstringanteri,2000,tunnelexpansionafterhamstringanteriSimonian 2000
10.1007/s001670050166,Jansson ,bonetunnelenlargementafteranteriorc,1999,bonetunnelenlargementafteranteriorcJansson 1999
10.1302/0301-620X.81B6.9516,Ibrahim ,primaryrepairofthecruciateandcollat,1999,primaryrepairofthecruciateandcollatIbrahim 1999
10.1016/S0268-0033(98)00071-0,Steele ,effectsofchronicanteriorcruciatelig,1999,effectsofchronicanteriorcruciateligSteele 1999
10.1097/00005373-199904000-00020,Chen ,arthroscopicanteriorcruciateligamen,1999,arthroscopicanteriorcruciateligamenChen 1999
10.1177/03635465990270051001,Oates ,comparativeinjuryratesofuninjuredan,1999,comparativeinjuryratesofuninjuredanOates 1999
10.1007/s001670050138,Clatworthy ,tunnelwideninginanteriorcruciatelig,1999,tunnelwideninginanteriorcruciateligClatworthy 1999
10.1007/s004020050317,Biedert ,ligamentmusclereflexarcafteranterio,1998,ligamentmusclereflexarcafteranterioBiedert 1998
10.1007/s002640050276,Muneta ,effectsofaggressiveearlyrehabilitat,1998,effectsofaggressiveearlyrehabilitatMuneta 1998
10.3928/0147-7447-19980101-10,Kühne ,magneticresonanceimagingandkneestab,1998,magneticresonanceimagingandkneestabKühne 1998
10.1007/s001670050107,Papachristou ,reconstructionofanteriorcruciatelig,1998,reconstructionofanteriorcruciateligPapachristou 1998
10.1111/j.1600-0838.1998.tb00484.x,Muneta ,objectivefactorsaffectingoverallsub,1998,objectivefactorsaffectingoverallsubMuneta 1998
10.1177/03635465980260030701,Sekiya ,significanceofthesingleleggedhoptes,1998,significanceofthesingleleggedhoptesSekiya 1998
10.1007/s001670050075,Marcacci ,arthroscopicintraandextraarticulara,1998,arthroscopicintraandextraarticularaMarcacci 1998
10.1177/036354659702500106,Murakami ,quantitativeanalysisofsynovialfibro,1997,quantitativeanalysisofsynovialfibroMurakami 1997
10.1016/S0749-8063(97)90191-2,Lo ,theoutcomeofoperativelytreatedanter,1997,theoutcomeofoperativelytreatedanterLo 1997
10.1007/s001670050016,Feller ,useofanextensionassistingbracefollo,1997,useofanextensionassistingbracefolloFeller 1997
10.1007/BF02349814,Niga ,recoveryofextensormusclestrengthina,1996,recoveryofextensormusclestrengthinaNiga 1996
10.1177/036354659602400610,Arciero ,theeffectoftourniquetuseinanteriorc,1996,theeffectoftourniquetuseinanteriorcArciero 1996
10.1177/036354659602400605,Aglietti ,arthroscopicallyassistedsemitendino,1996,arthroscopicallyassistedsemitendinoAglietti 1996
10.1177/036354659602400612,MacDonald ,proprioceptioninanteriorcruciatelig,1996,proprioceptioninanteriorcruciateligMacDonald 1996
10.1177/036354659502300512,MacDonald ,effectsofanacceleratedrehabilitatio,1995,effectsofanacceleratedrehabilitatioMacDonald 1995
10.1302/0301-620x.77b2.7706336,Liu ,biomechanicsoftwotypesofbonetendonb,1995,biomechanicsoftwotypesofbonetendonbLiu 1995
10.1007/BF00454731,Wachtl ,retrospectivecomparisonoffourintraa,1994,retrospectivecomparisonoffourintraaWachtl 1994
10.1177/036354659402200415,Santi ,theligamentaugmentationdeviceinhams,1994,theligamentaugmentationdeviceinhamsSanti 1994
10.1177/036354659402200210,Aglietti ,patellartendonversusdoubledsemitend,1994,patellartendonversusdoubledsemitendAglietti 1994
10.1177/036354659402200509,Anderson ,anteriorcruciateligamentreconstruct,1994,anteriorcruciateligamentreconstructAnderson 1994
10.1177/036354659402200514,Karlson ,anteriorcruciateligamentreconstruct,1994,anteriorcruciateligamentreconstructKarlson 1994
10.2519/jospt.1994.20.5.247,Yack ,anteriortibialtranslationduringprog,1994,anteriortibialtranslationduringprogYack 1994
10.1016/S0749-8063(05)80363-9,Otero ,acomparisonofthedoubledsemitendinos,1993,acomparisonofthedoubledsemitendinosOtero 1993
10.1177/036354659101900510,Marder ,prospectiveevaluationofarthroscopic,1991,prospectiveevaluationofarthroscopicMarder 1991
10.1177/036354659001800507,Shelbourne ,anteriorcruciateligamentinjury:eval,1990,anteriorcruciateligamentinjury:evalShelbourne 1990
10.2106/00004623-198971070-00003,Harter ,instrumentedlachmantestsfortheevalu,1989,instrumentedlachmantestsfortheevaluHarter 1989
10.1016/S0749-8063(88)80041-0,Burks ,determinationofgrafttensionbeforefi,1988,determinationofgrafttensionbeforefiBurks 1988
10.1371/journal.pone.0324663,Zhu ,applicationofmechanicalquantitative,2025,applicationofmechanicalquantitativeZhu 2025
10.1177/23259671241305623,Ishida ,relationshipbetweenquadricepsstreng,2025,relationshipbetweenquadricepsstrengIshida 2025
10.3881/j.issn.1000-503X.16110,Liu ,effectsofkneeflexorandextensorstren,2024,effectsofkneeflexorandextensorstrenLiu 2024
10.1016/j.jorep.2023.100259,Saxena ,shorttermfunctionaloutcomeofanterio,2024,shorttermfunctionaloutcomeofanterioSaxena 2024
10.3760/cma.j.cn121113-20240123-00054,Xiang ,overthetopreconstructioncombinedwit,2024,overthetopreconstructioncombinedwitXiang 2024
10.1186/s12891-023-07000-w,Li ,muscledynamicsanalysisbyclusteredca,2023,muscledynamicsanalysisbyclusteredcaLi 2023
10.1177/23259671231194593,Hasegawa ,olderagepoorpreoperativequadricepsm,2023,olderagepoorpreoperativequadricepsmHasegawa 2023
10.1177/23259671231153629,Farinelli ,returntoplayandpatternofinjuryafter,2023,returntoplayandpatternofinjuryafterFarinelli 2023
10.2340/jrm.v54.2550,Vieira ,comparisonofquadricepsandhamstringm,2022,comparisonofquadricepsandhamstringmVieira 2022
10.13189/saj.2022.100418,Parpa ,theeffectivenessofanisokinetictrain,2022,theeffectivenessofanisokinetictrainParpa 2022
10.1016/j.rcot.2021.11.002,Youngji ,psychologicalpatientreportedoutcome,2022,psychologicalpatientreportedoutcomeYoungji 2022
10.1007/s00590-021-03032-x,Vaughn ,theoutcomesofquadricepstendonautogr,2022,theoutcomesofquadricepstendonautogrVaughn 2022
10.52082/jssm.2022.91,Labanca ,earlysuperimposednmestrainingiseffe,2022,earlysuperimposednmestrainingiseffeLabanca 2022
10.1186/s13102-021-00263-7,Alanazi ,theeffectsofahighintensityexerciseb,2021,theeffectsofahighintensityexercisebAlanazi 2021
10.32098/mltj.04.2021.10,Kaya ,evaluationofquadricepsandhamstringm,2021,evaluationofquadricepsandhamstringmKaya 2021
10.5115/acb.20.176,Raja ,assessmentofthicknessofinvivoautogr,2021,assessmentofthicknessofinvivoautogrRaja 2021
10.1590/1517-8692202127082021_0364,Chen ,sportsmechanicsrehabilitationeffect,2021,sportsmechanicsrehabilitationeffectChen 2021
10.3390/medicina57030287,Maestro-Fernández ,safetyandperformanceoftitaniumsutur,2021,safetyandperformanceoftitaniumsuturMaestro-Fernández 2021
10.1097/JSM.0000000000000669,Harput ,higherbodymassindexadverselyaffects,2020,higherbodymassindexadverselyaffectsHarput 2020
10.1016/j.jts.2020.08.005,Abib-Djaafar ,theinterestofacceleratedrehabilitat,2020,theinterestofacceleratedrehabilitatAbib-Djaafar 2020
10.1089/ten.tea.2020.0057,Barnett ,femaleshaveearliermusclestrengthand,2020,femaleshaveearliermusclestrengthandBarnett 2020
10.1016/j.ptsp.2020.05.007,Sugimoto ,lowproportionofskeletallyimmaturepa,2020,lowproportionofskeletallyimmaturepaSugimoto 2020
10.1007/s40279-020-01276-x,Sinding ,effectsofautografttypesonmusclestre,2020,effectsofautografttypesonmusclestreSinding 2020
10.1016/j.knee.2019.09.011,Labanca ,quadricepsmusclecompensatoryactivat,2020,quadricepsmusclecompensatoryactivatLabanca 2020
10.1177/2325967120966418,Mutsuzaki ,differencesinthedevelopmentoffibroc,2020,differencesinthedevelopmentoffibrocMutsuzaki 2020
10.1007/s00264-019-04392-0,Bahlau ,clinicalfunctionalandisokineticstud,2019,clinicalfunctionalandisokineticstudBahlau 2019
10.7507/1002-1892.201902059,Liu ,effectofisokinetictrainingofthighmu,2019,effectofisokinetictrainingofthighmuLiu 2019
10.1016/j.jcot.2018.03.003,Mukhopadhyay ,anteriorkneepainfollowingbptbgrafth,2018,anteriorkneepainfollowingbptbgrafthMukhopadhyay 2018
10.1007/s00167-017-4460-7,Maeda ,symmetrytensiomyographicneuromuscul,2018,symmetrytensiomyographicneuromusculMaeda 2018
10.1038/s41598-017-06601-5,Huang ,isokineticanglespecificmomentsandra,2017,isokineticanglespecificmomentsandraHuang 2017
10.3389/fsurg.2017.00061,Peultier-Celli ,comparisonofaninnovativerehabilitat,2017,comparisonofaninnovativerehabilitatPeultier-Celli 2017
10.1007/s00167-016-4296-6,Ueda ,factorsaffectingquadricepsstrengthr,2017,factorsaffectingquadricepsstrengthrUeda 2017
10.1002/jor.23366,Carter ,relationshipbetweengeometryoftheext,2017,relationshipbetweengeometryoftheextCarter 2017
10.1177/0309364614560940,Jalali ,electromyographicanalysisofanterior,2016,electromyographicanalysisofanteriorJalali 2016
10.1371/journal.pone.0144283,Czaplicki ,isokineticidentificationofkneejoint,2015,isokineticidentificationofkneejointCzaplicki 2015
10.1177/0363546515588316,Wang ,relationshipbetweenquadricepsstreng,2015,relationshipbetweenquadricepsstrengWang 2015
10.1186/s12891-015-0656-5,Akoto ,pressfitfixationusingautologousbone,2015,pressfitfixationusingautologousboneAkoto 2015
10.5792/ksrr.2015.27.2.101,Lee ,lackofcorrelationbetweendynamicbala,2015,lackofcorrelationbetweendynamicbalaLee 2015
10.1016/j.otsr.2015.01.007,Bouguennec ,comparativereproducibilityoftelosâ„,2015,comparativereproducibilityoftelosâ„Bouguennec 2015
10.2519/jospt.2015.5335,Elias ,changesinquadricepsandhamstringcoco,2015,changesinquadricepsandhamstringcocoElias 2015
10.1016/j.arthro.2014.10.015,Tajima ,prospectivecomparisonsoffemoraltunn,2015,prospectivecomparisonsoffemoraltunnTajima 2015
10.1177/0363546514560877,Shelbourne ,anteriorcruciateligamentreconstruct,2015,anteriorcruciateligamentreconstructShelbourne 2015
10.1016/j.aorn.2013.08.021,Rozakis ,theroleofthernfainanteriorcruciatel,2014,theroleofthernfainanteriorcruciatelRozakis 2014
10.1177/2325967114S00113,Shelbourne ,donorsiterecoveryafteranteriorcruci,2014,donorsiterecoveryafteranteriorcruciShelbourne 2014
10.1016/j.jelekin.2014.04.014,Telianidis ,diminishedsubmaximalquadricepsforce,2014,diminishedsubmaximalquadricepsforceTelianidis 2014
10.1590/s1413-78522014000100003,Takaes ,isokineticevaluationaftertwostagebi,2014,isokineticevaluationaftertwostagebiTakaes 2014
10.4085/1062-6050-48.3.23,Thomas ,lowerextremitymusclestrengthafteran,2013,lowerextremitymusclestrengthafteranThomas 2013
10.1186/1471-2474-14-150,Strandberg ,musclemorphometriceffectofanteriorc,2013,musclemorphometriceffectofanteriorcStrandberg 2013
10.1007/s00064-012-0227-y,Petersen ,anatomicreconstructionoftheanterior,2013,anatomicreconstructionoftheanteriorPetersen 2013
10.1016/j.jts.2012.12.002,Pinheiro ,functionandphysicalactivitylevel2to,2013,functionandphysicalactivitylevel2toPinheiro 2013
10.1115/1.4023520,Cassidy ,combinedinvivo/invitromethodtostudy,2013,combinedinvivo/invitromethodtostudyCassidy 2013
10.1007/s00776-013-0427-9,Inagaki ,prospectiveclinicalcomparisonsofsem,2013,prospectiveclinicalcomparisonsofsemInagaki 2013
10.1123/jsr.22.2.83,Lepley ,fatigue'slackofeffectonthighmusclea,2013,fatigue'slackofeffectonthighmuscleaLepley 2013
10.1016/j.knee.2011.12.006,Alkjaer ,antagonistmusclemomentisincreasedin,2012,antagonistmusclemomentisincreasedinAlkjaer 2012
10.1016/j.arthro.2012.02.014,Patras ,hamstringdominantstrategyofthebonep,2012,hamstringdominantstrategyofthebonepPatras 2012
10.1177/0363546512449815,Benner ,tearpatternssurgicalrepairandclinic,2012,tearpatternssurgicalrepairandclinicBenner 2012
10.3944/AOTT.2012.2366,Baltaci ,theoutcomesofanteriorcruciateligame,2012,theoutcomesofanteriorcruciateligameBaltaci 2012
10.1007/s00167-011-1687-6,Kondo ,clinicalcomparisonoftwosuspensoryfi,2012,clinicalcomparisonoftwosuspensoryfiKondo 2012
10.1016/j.jelekin.2012.01.013,Klyne ,theeffectofanteriorcruciateligament,2012,theeffectofanteriorcruciateligamentKlyne 2012
10.1016/j.clinph.2010.09.002,Madhavan ,neuromuscularresponsesinindividuals,2011,neuromuscularresponsesinindividualsMadhavan 2011
10.1007/s00113-010-1789-5,Hertel ,implantfreeanteriorcruciateligament,2010,implantfreeanteriorcruciateligamentHertel 2010
10.1177/0363546509359763,Grant ,twoto4yearfollowuptoacomparisonofho,2010,twoto4yearfollowuptoacomparisonofhoGrant 2010
10.1016/j.arthro.2010.02.001,Gao ,anteriorcruciateligamentreconstruct,2010,anteriorcruciateligamentreconstructGao 2010
10.1177/0363546509350914,Keays ,factorsinvolvedinthedevelopmentofos,2010,factorsinvolvedinthedevelopmentofosKeays 2010
10.1177/0363546509349490,Şekir ,earlyversuslatestartofisokineticham,2010,earlyversuslatestartofisokinetichamŞekir 2010
10.1136/bjsm.2007.039743,Koenig ,dopplerultrasonographyoftheanterior,2010,dopplerultrasonographyoftheanteriorKoenig 2010
10.55095/achot2010/055,Hart ,hamstringversusquadricepstendongraf,2010,hamstringversusquadricepstendongrafHart 2010
10.1016/j.arthro.2009.06.004,Geib ,anteriorcruciateligamentreconstruct,2009,anteriorcruciateligamentreconstructGeib 2009
10.1016/j.knee.2009.01.006,Lee ,correlationbetweenproprioceptionmus,2009,correlationbetweenproprioceptionmusLee 2009
10.1097/TA.0b013e31815d9b88,Lo ,simultaneousarthroscopicreconstruct,2009,simultaneousarthroscopicreconstructLo 2009
10.2106/JBJS.H.00009,Kim ,anteriorcruciateligamentreconstruct,2009,anteriorcruciateligamentreconstructKim 2009
10.1016/j.arthro.2008.09.020,Seon ,theeffectofanteriorcruciateligament,2009,theeffectofanteriorcruciateligamentSeon 2009
10.2519/jospt.2009.2864,Piva ,patellafractureduringrehabilitation,2009,patellafractureduringrehabilitationPiva 2009
10.4085/1062-6050-44.3.256,Palmieri-Smith ,associationofquadricepsandhamstring,2009,associationofquadricepsandhamstringPalmieri-Smith 2009
10.1016/j.jts.2008.07.008,Savalli ,aclreconstructionincompetitionathle,2008,aclreconstructionincompetitionathleSavalli 2008
10.1097/00029330-200811020-00003,Zhou ,factorsaffectingproprioceptiverecov,2008,factorsaffectingproprioceptiverecovZhou 2008
10.1016/j.arthro.2008.02.003,Fanton ,noveldrugproducttoimprovejointmotio,2008,noveldrugproducttoimprovejointmotioFanton 2008
10.3233/BMR-2008-21103,Melikoĝlu ,timingofsurgeryandisokineticmusclep,2008,timingofsurgeryandisokineticmusclepMelikoĝlu 2008
10.1007/s11999-007-0015-4,Han ,anteriorcruciateligamentreconstruct,2008,anteriorcruciateligamentreconstructHan 2008
10.1007/s00167-007-0371-3,Gorschewsky ,clinicalcomparisonoftheautologousqu,2007,clinicalcomparisonoftheautologousquGorschewsky 2007
10.1055/s-2007-964912,Moisala ,musclestrengthevaluationsafteraclre,2007,musclestrengthevaluationsafteraclreMoisala 2007
10.1002/jor.20440,Hurd ,kneeinstabilityafteracuteaclrupture,2007,kneeinstabilityafteracuteaclruptureHurd 2007
10.1016/j.clinbiomech.2007.01.003,Kvist ,changesinkneemotionpatternafterante,2007,changesinkneemotionpatternafteranteKvist 2007
10.1590/s1413-78522007000100003,de ,analysisofanteriortibialtranslation,2007,analysisofanteriortibialtranslationde 2007
10.2106/JBJS.F.00385,Gerber ,effectsofearlyprogressiveeccentrice,2007,effectsofearlyprogressiveeccentriceGerber 2007
10.1016/j.arthro.2005.07.030,Futch ,acuteruptureoftheanteriorcruciateli,2007,acuteruptureoftheanteriorcruciateliFutch 2007
10.1002/jor.20147,Holm ,theeffectofproteinandcarbohydratesu,2006,theeffectofproteinandcarbohydratesuHolm 2006
10.1007/s00167-006-0055-4,Gebhard ,multicenterstudyofoperativetreatmen,2006,multicenterstudyofoperativetreatmenGebhard 2006
10.1016/j.ptsp.2006.05.003,Bowerman ,acomparisonoffactorsinfluencingacli,2006,acomparisonoffactorsinfluencingacliBowerman 2006
10.1177/0363546505280426,Ahmad ,effectofgenderandmaturityonquadrice,2006,effectofgenderandmaturityonquadriceAhmad 2006
10.1177/0363546505280906,Withrow ,therelatioshipbetweenquadricepsmusc,2006,therelatioshipbetweenquadricepsmuscWithrow 2006
10.1016/S0035-1040(06)75946-3,Schlatterer ,acuteanteriorcruciateligamentrepair,2006,acuteanteriorcruciateligamentrepairSchlatterer 2006
10.3233/ies-2006-0250,Nyberg ,musclestrengthandjumpingdistancedur,2006,musclestrengthandjumpingdistancedurNyberg 2006
10.1016/s0035-1040(06)75929-3,Lerat ,onestagereconstructionofthetwocruci,2006,onestagereconstructionofthetwocruciLerat 2006
10.1097/01.blo.0000223977.98712.30,Tsepis ,thighmuscleweaknessinacldeficientkn,2006,thighmuscleweaknessinacldeficientknTsepis 2006
10.2519/jospt.2006.2197,Gerber ,earlyapplicationofnegativeworkviaec,2006,earlyapplicationofnegativeworkviaecGerber 2006
10.1016/j.arthro.2005.10.015,Adams ,residualstrengthofthequadricepsvers,2006,residualstrengthofthequadricepsversAdams 2006
10.1097/01.jsm.0000180018.14394.7e,Swirtun ,theeffectsofafunctionalkneebracedur,2005,theeffectsofafunctionalkneebracedurSwirtun 2005
10.1177/0363546504273051,Grant ,comparisonofhomeversusphysicalthera,2005,comparisonofhomeversusphysicaltheraGrant 2005
10.1111/j.1600-0838.2004.00425.x,Sonesson ,passiveanddynamictranslationinthekn,2005,passiveanddynamictranslationintheknSonesson 2005
10.1016/j.jbiomech.2004.04.004,Williams ,quadricepsfemorismusclemorphologyan,2005,quadricepsfemorismusclemorphologyanWilliams 2005
10.1016/j.jelekin.2004.08.005,Williams ,neuromuscularfunctionafteranteriorc,2005,neuromuscularfunctionafteranteriorcWilliams 2005
10.1177/0363546504267806,Yoo ,theeffectofanteriorcruciateligament,2005,theeffectofanteriorcruciateligamentYoo 2005
10.1055/s-2005-836359,Pressel ,meniscusreplacementwithquadricepste,2005,meniscusreplacementwithquadricepstePressel 2005
10.1016/j.clinbiomech.2004.06.006,McLean ,sagittalplanebiomechanicscannotinju,2004,sagittalplanebiomechanicscannotinjuMcLean 2004
10.1007/s00590-004-0142-5,Ikeda ,eccentriccontractionstrengthofkneee,2004,eccentriccontractionstrengthofkneeeIkeda 2004
10.1016/S0736-0266(03)00179-7,Li ,insituforcesoftheanteriorandposteri,2004,insituforcesoftheanteriorandposteriLi 2004
10.1016/j.arthro.2004.06.009,Lee ,outcomeofanteriorcruciateligamentre,2004,outcomeofanteriorcruciateligamentreLee 2004
10.1007/s00167-003-0377-4,Tsepis ,hamstringweaknessasanindicatorofpoo,2004,hamstringweaknessasanindicatorofpooTsepis 2004
10.1097/00005131-200401000-00004,Väistö ,anteriorkneepainandthighmusclestren,2004,anteriorkneepainandthighmusclestrenVäistö 2004
10.1007/s10195-003-0023-4,Gobbi ,quadrupledbonesemitendinosusaclreco,2003,quadrupledbonesemitendinosusaclrecoGobbi 2003
10.1007/s00167-002-0323-x,Marcacci ,intraandextraarticularanteriorcruci,2003,intraandextraarticularanteriorcruciMarcacci 2003
10.1249/01.MSS.0000084425.07852.7D,Rudroff ,functionalcapabilityisenhancedwiths,2003,functionalcapabilityisenhancedwithsRudroff 2003
10.1302/0301-620X.85B4.13743,Meighan ,outcomeafterreconstructionoftheante,2003,outcomeafterreconstructionoftheanteMeighan 2003
10.1034/j.1600-0838.2003.02113.x,Liu-Ambrose ,theeffectsofproprioceptiveorstrengt,2003,theeffectsofproprioceptiveorstrengtLiu-Ambrose 2003
10.1016/S0736-0266(02)00160-2,Keays ,therelationshipbetweenkneestrengtha,2003,therelationshipbetweenkneestrengthaKeays 2003
10.1053/S0003-9993(03)00280-6,Smith ,effectsoffunctionalkneebracingonmus,2003,effectsoffunctionalkneebracingonmusSmith 2003
10.1016/S0749-8063(03)00685-6,Gobbi ,quadrupledbonesemitendinosusanterio,2003,quadrupledbonesemitendinosusanterioGobbi 2003
10.1177/31.4.522,Tashiro ,influenceofmedialhamstringtendonhar,2003,influenceofmedialhamstringtendonharTashiro 2003
10.1007/s00421-002-0787-x,Alkjaer ,evaluationofthewalkingpatternintwot,2003,evaluationofthewalkingpatternintwotAlkjaer 2003
10.1177/03635465030310012301,Patel ,comparisonofclinicalanddynamickneef,2003,comparisonofclinicalanddynamickneefPatel 2003
10.1007/s001670100238,Ross ,therelationshipbetweenparticipation,2002,therelationshipbetweenparticipationRoss 2002
10.1016/S0268-0033(02)00098-0,Alkjaer ,differencesinthemovementpatternofaf,2002,differencesinthemovementpatternofafAlkjaer 2002
10.1080/026404102320219392,Pincivero ,theeffectsofaclinjuryonquadricepsan,2002,theeffectsofaclinjuryonquadricepsanPincivero 2002
10.1055/s-2002-25750,Staub ,electromyostimulationunderearlyfunc,2002,electromyostimulationunderearlyfuncStaub 2002
10.1007/s00264-001-0327-z,Sousa ,patellartendonavulsionafterreconstr,2002,patellartendonavulsionafterreconstrSousa 2002
10.1034/j.1600-0838.2002.120203.x,Henriksson ,rangeofmotiontraininginbracevsplast,2002,rangeofmotiontraininginbracevsplastHenriksson 2002
10.1007/s00167-001-0265-8,Gobbi ,patellartendonanteriorcruciateligam,2002,patellartendonanteriorcruciateligamGobbi 2002
10.3233/ies-2002-0088,Andrade ,kneeperformanceafteranteriorcruciat,2002,kneeperformanceafteranteriorcruciatAndrade 2002
10.1007/s776-002-8414-6,Murase ,anteriorcruciateligamentreconstruct,2002,anteriorcruciateligamentreconstructMurase 2002
10.1177/03635465020300021201,Shaieb ,aprospectiverandomizedcomparisonofp,2002,aprospectiverandomizedcomparisonofpShaieb 2002
10.1177/03635465020300021101,O'Shea ,anteriorcruciateligamentreconstruct,2002,anteriorcruciateligamentreconstructO'Shea 2002
10.1080/17461390100071203,Nicol ,activationandtorquedeficitsinaclrec,2001,activationandtorquedeficitsinaclrecNicol 2001
10.1007/s001670000166,Rudolph ,dynamicstabilityintheanteriorcrucia,2001,dynamicstabilityintheanteriorcruciaRudolph 2001
10.1007/s001130050734,Pokar ,arthroscopicassistedanteriorcruciat,2001,arthroscopicassistedanteriorcruciatPokar 2001
10.1053/jars.2001.21834,Kim ,arthroscopicanteriorcruciateligamen,2001,arthroscopicanteriorcruciateligamenKim 2001
10.2519/jospt.2001.31.1.4,Kvist ,anteriortibialtranslationduringdiff,2001,anteriortibialtranslationduringdiffKvist 2001
10.1177/03635465010290010701,Järvelä ,theincidenceofpatellofemoralosteoar,2001,theincidenceofpatellofemoralosteoarJärvelä 2001
10.1177/03635465010290011701,Kvist ,sagittalplanekneetranslationandelec,2001,sagittalplanekneetranslationandelecKvist 2001
10.1097/01241398-200105000-00008,Hofmeister ,resultsofanteriorcruciateligamentre,2001,resultsofanteriorcruciateligamentreHofmeister 2001
10.1097/00005768-200107000-00001,Kvist ,anteriorpositioningoftibiaduringmot,2001,anteriorpositioningoftibiaduringmotKvist 2001
10.2106/00004623-200109000-00006,O'Neill ,arthroscopicallyassistedreconstruct,2001,arthroscopicallyassistedreconstructO'Neill 2001
10.1007/s002640100268,Witvrouw ,patellartendonvsdoubledsemitendinos,2001,patellartendonvsdoubledsemitendinosWitvrouw 2001
10.1007/s001670000143,Mikkelsen ,closedkineticchainalonecomparedtoco,2000,closedkineticchainalonecomparedtocoMikkelsen 2000
10.3233/ies-2000-0052,Benjuya ,isokineticprofileofpatientwithanter,2000,isokineticprofileofpatientwithanterBenjuya 2000
10.1177/03635465000280030901,Wojtys ,longitudinaleffectsofanteriorcrucia,2000,longitudinaleffectsofanteriorcruciaWojtys 2000
10.1177/03635465000280050501,Shelbourne ,primaryanteriorcruciateligamentreco,2000,primaryanteriorcruciateligamentrecoShelbourne 2000
10.1615/jlongtermeffmedimplants.v10.i3.60,Muneta ,theoutcomeandcomplicationsofaclreco,2000,theoutcomeandcomplicationsofaclrecoMuneta 2000
10.1177/03635465990270020701,Shelbourne ,evaluationofkneestabilitybeforeanda,1999,evaluationofkneestabilitybeforeandaShelbourne 1999
10.1093/ptj/79.1.66,Maitland ,quadricepsfemorisandhamstringmuscle,1999,quadricepsfemorisandhamstringmuscleMaitland 1999
10.1097/00005373-199904000-00020,Chen ,arthroscopicanteriorcruciateligamen,1999,arthroscopicanteriorcruciateligamenChen 1999
10.1007/s001130050337,Brück ,morbidityafterautogenousbonepatella,1998,morbidityafterautogenousbonepatellaBrück 1998
10.1097/00003086-199812000-00019,Tyler ,theeffectofimmediateweightbearingaf,1998,theeffectofimmediateweightbearingafTyler 1998
10.1016/S0749-8063(98)70141-0,Clark ,crosspinfemoralfixation:anewtechniq,1998,crosspinfemoralfixation:anewtechniqClark 1998
10.1016/S0749-8063(98)70115-X,Larkin ,theeffectofinjurychronicityandprogr,1998,theeffectofinjurychronicityandprogrLarkin 1998
10.1177/03635465980260030701,Sekiya ,significanceofthesingleleggedhoptes,1998,significanceofthesingleleggedhoptesSekiya 1998
10.1177/036354659702500610,Donald ,anteriorcruciateligamentreconstruct,1997,anteriorcruciateligamentreconstructDonald 1997
10.3109/17453679709003998,Gómez-Barrena ,neuralandmuscularelectricactivityin,1997,neuralandmuscularelectricactivityinGómez-Barrena 1997
10.1177/036354659702500208,Aune ,quadricepsmusclecontractionprotects,1997,quadricepsmusclecontractionprotectsAune 1997
10.1016/S0749-8063(97)90191-2,Lo ,theoutcomeofoperativelytreatedanter,1997,theoutcomeofoperativelytreatedanterLo 1997
10.1007/s001670050016,Feller ,useofanextensionassistingbracefollo,1997,useofanextensionassistingbracefolloFeller 1997
10.1007/s001670050043,Shelbourne ,anteriorcruciateligament(acl)defici,1997,anteriorcruciateligament(acl)deficiShelbourne 1997
