doi,first_author,short_title,year,sTITLE+fAUTHOR+YEAR
10.1177/0363546516634021,Grunau ,arandomizedclinicaltrialtoassessthe,2016,arandomizedclinicaltrialtoassesstheGrunau 2016
10.1177/0363546515626543,Karikis ,comparisonofanatomicdoubleandsingle,2016,comparisonofanatomicdoubleandsingleKarikis 2016
10.1016/j.arthro.2015.06.029,Mayr ,singlebundleversusdoublebundleanter,2016,singlebundleversusdoublebundleanterMayr 2016
10.1007/s00167-015-3718-1,Çelik ,theeffectivenessofpilatesforpartial,2017,theeffectivenessofpilatesforpartialÇelik 2017
10.1177/0363546515588926,Arama ,bioabsorbableversustitaniumscrewsin,2015,bioabsorbableversustitaniumscrewsinArama 2015
10.1016/j.knee.2015.04.015,Lindström ,postoperativebracingafteraclreconst,2015,postoperativebracingafteraclreconstLindström 2015
10.1007/s00167-015-3593-9,Tsoukas ,nodifferenceinosteoarthritisaftersu,2016,nodifferenceinosteoarthritisaftersuTsoukas 2016
10.1007/s00132-015-3102-3,Offerhaus ,kneelaxityinanteriorcruciateligamen,2015,kneelaxityinanteriorcruciateligamenOfferhaus 2015
10.1177/0363546514567069,Koga ,effectofposterolateralbundlegraftfi,2015,effectofposterolateralbundlegraftfiKoga 2015
10.1007/s00167-014-3430-6,Sacramento ,anewtechniqueindoublebundleanterior,2016,anewtechniqueindoublebundleanteriorSacramento 2016
10.1007/s00402-014-2108-3,Chen ,acomparisonofacuteandchronicanterio,2015,acomparisonofacuteandchronicanterioChen 2015
10.1177/0363546514554189,Ibrahim ,intratunnelversusextratunnelautolog,2015,intratunnelversusextratunnelautologIbrahim 2015
10.1016/j.arthro.2014.07.020,Koga ,midtolongtermresultsofsinglebundlev,2015,midtolongtermresultsofsinglebundlevKoga 2015
10.3944/AOTT.2014.13.0111,Kınıklı ,theeffectofprogressiveeccentricandc,2014,theeffectofprogressiveeccentricandcKınıklı 2014
10.1016/j.arthro.2013.12.014,Matsumoto ,reductionoftunnelenlargementwithuse,2014,reductionoftunnelenlargementwithuseMatsumoto 2014
10.1016/j.jss.2014.01.050,Wang ,shockwavetherapyimprovesanteriorcru,2014,shockwavetherapyimprovesanteriorcruWang 2014
10.1007/s00167-014-2890-z,Karimi-Mobarakeh ,roleofgracilisharvestinginfourstran,2015,roleofgracilisharvestinginfourstranKarimi-Mobarakeh 2015
10.1007/s00167-013-2652-3,Gifstad ,femoralfixationofhamstringtendongra,2014,femoralfixationofhamstringtendongraGifstad 2014
10.1007/s00113-013-2420-3,Offerhaus ,kneelaxityinanteriorcruciateligamen,2014,kneelaxityinanteriorcruciateligamenOfferhaus 2014
10.1177/0363546513497926,Ahldén ,aprospectiverandomizedstudycomparin,2013,aprospectiverandomizedstudycomparinAhldén 2013
10.1007/s00776-013-0427-9,Inagaki ,prospectiveclinicalcomparisonsofsem,2013,prospectiveclinicalcomparisonsofsemInagaki 2013
10.7417/CT.2013.1540,Iorio ,nanohydroxyapatitebasedbonegraftsub,2013,nanohydroxyapatitebasedbonegraftsubIorio 2013
10.1123/jsr.22.3.191,Christensen ,theeffectsofearlyaggressiverehabili,2013,theeffectsofearlyaggressiverehabiliChristensen 2013
10.1177/0363546513476473,Fu ,theeffectofearlywholebodyvibrationt,2013,theeffectofearlywholebodyvibrationtFu 2013
10.1177/0363546513476482,Fukuda ,openkineticchainexercisesinarestric,2013,openkineticchainexercisesinarestricFukuda 2013
10.1302/0301-620X.95B1.30487,Mirzatolooei ,theimpactofplateletrichplasmaonthep,2013,theimpactofplateletrichplasmaonthepMirzatolooei 2013
10.1016/j.arthro.2012.07.007,Hwang ,doespressfittechniquereducetunnelvo,2013,doespressfittechniquereducetunnelvoHwang 2013
10.1016/j.arthro.2012.10.021,Bourke ,randomizedcontrolledtrialofosteocon,2013,randomizedcontrolledtrialofosteoconBourke 2013
10.3944/aott.2012.2679,Mirzatolooei ,comparisonofshorttermclinicaloutcom,2012,comparisonofshorttermclinicaloutcomMirzatolooei 2012
10.1007/s00167-012-2341-7,Zhang ,theeffectofremnantpreservationontib,2014,theeffectofremnantpreservationontibZhang 2014
10.1007/s00167-012-2323-9,Koutras ,shorttermfunctionalandclinicaloutco,2013,shorttermfunctionalandclinicaloutcoKoutras 2013
10.1590/s0102-86502012000800010,Zhang ,comparisonoftwomethodsoffemoraltunn,2012,comparisonoftwomethodsoffemoraltunnZhang 2012
10.1177/0363546512449618,Mutsuzaki ,effectofcalciumphosphatehybridizedt,2012,effectofcalciumphosphatehybridizedtMutsuzaki 2012
10.1177/0363546512448177,Suomalainen ,doublebundleversussinglebundleanter,2012,doublebundleversussinglebundleanterSuomalainen 2012
10.1007/s00132-012-1898-7,Lahner ,outcome4yearsafterisolatedsinglebun,2012,outcome4yearsafterisolatedsinglebunLahner 2012
10.1007/s00167-012-1880-2,Lee ,comparisonofanteriorandrotatorylaxi,2012,comparisonofanteriorandrotatorylaxiLee 2012
10.1016/j.arthro.2011.08.305,Yasuda ,apilotstudyofanatomicdoublebundlean,2012,apilotstudyofanatomicdoublebundleanYasuda 2012
10.1177/0363546511426416,Hussein ,prospectiverandomizedclinicalevalua,2012,prospectiverandomizedclinicalevaluaHussein 2012
10.1016/j.arthro.2011.06.027,Noh ,anteriorcruciateligamentreconstruct,2011,anteriorcruciateligamentreconstructNoh 2011
10.1007/s11999-011-1940-9,Gobbi ,singleversusdoublebundleaclreconstr,2012,singleversusdoublebundleaclreconstrGobbi 2012
10.1016/j.arthro.2011.02.009,Sabat ,tunnelwideningafteranteriorcruciate,2011,tunnelwideningafteranteriorcruciateSabat 2011
10.1177/0363546511406234,De ,tibialfixationinanteriorcruciatelig,2011,tibialfixationinanteriorcruciateligDe 2011
10.1177/0363546511405024,Suomalainen ,doublebundleversussinglebundleanter,2011,doublebundleversussinglebundleanterSuomalainen 2011
10.1007/s00167-011-1399-y,Isberg ,willearlyreconstructionpreventabnor,2011,willearlyreconstructionpreventabnorIsberg 2011
10.1177/0363546510397172,Izawa ,comparisonofrotatorystabilityaftera,2011,comparisonofrotatorystabilityafteraIzawa 2011
10.1016/j.knee.2010.09.004,Lee ,comparativeoutcomeanalysisofmalposi,2011,comparativeoutcomeanalysisofmalposiLee 2011
10.1016/j.arthro.2010.05.018,Sobhy ,neurovascularsafetyandclinicaloutco,2010,neurovascularsafetyandclinicaloutcoSobhy 2010
10.1111/j.1445-2197.2009.05128.x,Price ,prospectiverandomizedcomparisonofen,2010,prospectiverandomizedcomparisonofenPrice 2010
10.1007/s00508-010-1340-2,Vogrin ,theeffectofplateletderivedgrowthfac,2010,theeffectofplateletderivedgrowthfacVogrin 2010
10.1177/0363546510361952,Stener ,alongtermprospectiverandomizedstudy,2010,alongtermprospectiverandomizedstudyStener 2010
10.1302/0301-620X.92B4.22973,Raviraj ,acomparisonofearlyanddelayedarthros,2010,acomparisonofearlyanddelayedarthrosRaviraj 2010
10.1055/s-0029-1240737,Basad ,comparativestudyafterhamstringaclpl,2010,comparativestudyafterhamstringaclplBasad 2010
10.1177/0363546509350325,Jagodzinski ,biodegradablescrewversusapressfitbo,2010,biodegradablescrewversusapressfitboJagodzinski 2010
10.1302/0301-620X.91B10.21886,Ibrahim ,anteriorcruciateligamentreconstruct,2009,anteriorcruciateligamentreconstructIbrahim 2009
10.1177/0363546509347096,Aglietti ,comparisonbetweensingleanddoublebun,2010,comparisonbetweensingleanddoublebunAglietti 2010
10.1007/s00167-009-0844-7,Sastre ,doublebundleversussinglebundleaclre,2010,doublebundleversussinglebundleaclreSastre 2010
10.1111/j.1600-0838.2009.00903.x,Tagesson ,tibialtranslationandmuscleactivatio,2010,tibialtranslationandmuscleactivatioTagesson 2010
10.1177/0363546509333008,Stengel ,bioresorbablepinsandinterferencescr,2009,bioresorbablepinsandinterferencescrStengel 2009
10.1016/j.otsr.2009.03.009,Robert ,anewkneearthrometerthegnrb:experien,2009,anewkneearthrometerthegnrb:experienRobert 2009
10.1177/0363546508328114,Marcacci ,anteriorcruciateligamentreconstruct,2009,anteriorcruciateligamentreconstructMarcacci 2009
10.1007/s00064-008-1412-x,Schneider ,anteriorcruciateligamentreconstruct,2008,anteriorcruciateligamentreconstructSchneider 2008
10.1007/s00167-008-0593-z,Moisala ,comparisonofthebioabsorbableandmeta,2008,comparisonofthebioabsorbableandmetaMoisala 2008
10.1016/j.arthro.2008.02.011,Myers ,bioabsorbableversustitaniuminterfer,2008,bioabsorbableversustitaniuminterferMyers 2008
10.1177/0363546508317123,Kondo ,prospectiveclinicalcomparisonsofana,2008,prospectiveclinicalcomparisonsofanaKondo 2008
10.1007/s00167-008-0519-9,Benazzo ,effectsofbiophysicalstimulationinpa,2008,effectsofbiophysicalstimulationinpaBenazzo 2008
10.1016/j.knee.2008.02.003,Capuano ,nodifferenceinclinicalresultsbetwee,2008,nodifferenceinclinicalresultsbetweeCapuano 2008
10.1016/j.arthro.2007.11.013,Siebold ,prospectiverandomizedcomparisonofdo,2008,prospectiverandomizedcomparisonofdoSiebold 2008
10.1177/0363546507312164,Bottoni ,postoperativerangeofmotionfollowing,2008,postoperativerangeofmotionfollowingBottoni 2008
10.1111/j.1600-0838.2007.00697.x,Zaffagnini ,st/gaclreconstruction:doublestrandp,2008,st/gaclreconstruction:doublestrandpZaffagnini 2008
10.1007/s00167-007-0480-z,Streich ,reconstructionoftheaclwithasemitend,2008,reconstructionoftheaclwithasemitendStreich 2008
10.1177/0363546507311601,Birmingham ,arandomizedcontrolledtrialcomparing,2008,arandomizedcontrolledtrialcomparingBirmingham 2008
10.1016/j.arthro.2007.09.010,Jepsen ,doesthepositionofthefemoraltunnelaf,2007,doesthepositionofthefemoraltunnelafJepsen 2007
10.1177/0363546507307867,Tagesson ,acomprehensiverehabilitationprogram,2008,acomprehensiverehabilitationprogramTagesson 2008
10.1177/0363546507308360,Järvelä ,doublebundleanteriorcruciateligamen,2008,doublebundleanteriorcruciateligamenJärvelä 2008
10.1007/s00167-007-0426-5,Papachristou ,arthroscopicaclreconstructionwithde,2008,arthroscopicaclreconstructionwithdePapachristou 2008
10.1302/0301-620X.89B9.19339,Gohil ,anteriorcruciateligamentreconstruct,2007,anteriorcruciateligamentreconstructGohil 2007
10.1016/j.arthro.2007.01.022,Zhao ,doublebundleanteriorcruciateligamen,2007,doublebundleanteriorcruciateligamenZhao 2007
10.1016/j.arthro.2007.04.010,Muneta ,aprospectiverandomizedstudyof4stran,2007,aprospectiverandomizedstudyof4stranMuneta 2007
10.1007/s00167-006-0254-z,Järvelä ,doublebundleversussinglebundleanter,2007,doublebundleversussinglebundleanterJärvelä 2007
10.1097/BLO.0b013e31802ba45c,Yagi ,doublebundleaclreconstructioncanimp,2007,doublebundleaclreconstructioncanimpYagi 2007
10.1177/0363546506288014,Laxdal ,biodegradableandmetallicinterferenc,2006,biodegradableandmetallicinterferencLaxdal 2006
10.1016/j.arthro.2005.12.017,Yasuda ,clinicalevaluationofanatomicdoubleb,2006,clinicalevaluationofanatomicdoublebYasuda 2006
10.1007/s00167-006-0034-9,Rose ,prospectiverandomizedclinicalcompar,2006,prospectiverandomizedclinicalcomparRose 2006
10.1016/j.arthro.2005.08.023,Fauno ,tunnelwideningafterhamstringanterio,2005,tunnelwideningafterhamstringanterioFauno 2005
10.1055/s-2005-858472,Pförringer ,subsequenttreatmentofsurgicallymana,2005,subsequenttreatmentofsurgicallymanaPförringer 2005
10.1177/230949900501300206,Tow ,comparing2yearoutcomesofanteriorcru,2005,comparing2yearoutcomesofanteriorcruTow 2005
10.1016/j.knee.2005.05.001,Zhao ,twobundleanteriorcruciateligamentre,2006,twobundleanteriorcruciateligamentreZhao 2006
10.1007/s00167-004-0553-1,Giron ,anteriorcruciateligamentreconstruct,2005,anteriorcruciateligamentreconstructGiron 2005
10.1016/j.arthro.2004.10.016,Gobbi ,hamstringanteriorcruciateligamentre,2005,hamstringanteriorcruciateligamentreGobbi 2005
10.1186/1471-2482-5-1,Stengel ,resorbablescrewsversuspinsforoptima,2005,resorbablescrewsversuspinsforoptimaStengel 2005
10.1016/j.arthro.2004.09.013,Harilainen ,crosspinfemoralfixationversusmetali,2005,crosspinfemoralfixationversusmetaliHarilainen 2005
10.1007/s00113-004-0809-8,Sobau ,anteriorcruciateligamentreconstruct,2004,anteriorcruciateligamentreconstructSobau 2004
10.1007/s00167-004-0498-4,Chen ,arthroscopicanteriorcruciateligamen,2004,arthroscopicanteriorcruciateligamenChen 2004
10.1177/0095399703258675,Arneja ,augmentationoffemoralfixationinhams,2004,augmentationoffemoralfixationinhamsArneja 2004
10.1007/s00167-003-0380-9,Robert ,theroleofperiostealflapintheprevent,2004,theroleofperiostealflapinthepreventRobert 2004
10.1177/03635465030310040701,Charlton ,clinicaloutcomeofanteriorcruciateli,2003,clinicaloutcomeofanteriorcruciateliCharlton 2003
10.1302/0301-620x.85b4.13743,Meighan ,outcomeafterreconstructionoftheante,2003,outcomeafterreconstructionoftheanteMeighan 2003
10.1053/jars.2002.30637,Colombet ,anteriorcruciateligamentreconstruct,2002,anteriorcruciateligamentreconstructColombet 2002
10.1016/s0749-8063(01)90002-7,Hamada ,singleversusbisocketanteriorcruciat,2001,singleversusbisocketanteriorcruciatHamada 2001
10.2106/00004623-200109000-00006,O'Neill ,arthroscopicallyassistedreconstruct,2001,arthroscopicallyassistedreconstructO'Neill 2001
10.1007/s001130050733,Röpke ,semitendinosustendonvspatellarligam,2001,semitendinosustendonvspatellarligamRöpke 2001
10.1016/s0968-0160(01)00062-x,Beard ,hamstringsvspatellatendonforanterio,2001,hamstringsvspatellatendonforanterioBeard 2001
10.1007/s001670000143,Mikkelsen ,closedkineticchainalonecomparedtoco,2000,closedkineticchainalonecomparedtocoMikkelsen 2000
10.1053/jars.2000.4635,Simonian ,tunnelexpansionafterhamstringanteri,2000,tunnelexpansionafterhamstringanteriSimonian 2000
10.1007/s001670050007,Jørgensen ,behaviorofthegraftwithinthebonetunn,2000,behaviorofthegraftwithinthebonetunnJørgensen 2000
10.1007/s001670050138,Clatworthy ,tunnelwideninginanteriorcruciatelig,1999,tunnelwideninginanteriorcruciateligClatworthy 1999
10.3928/0147-7447-19980101-10,Kühne ,magneticresonanceimagingandkneestab,1998,magneticresonanceimagingandkneestabKühne 1998
10.3928/0147-7447-19970201-08,Billotti ,aprospectiveclinicalstudyevaluating,1997,aprospectiveclinicalstudyevaluatingBillotti 1997
10.1177/036354659602400610,Arciero ,theeffectoftourniquetuseinanteriorc,1996,theeffectoftourniquetuseinanteriorcArciero 1996
10.1177/036354659502300512,MacDonald ,effectsofanacceleratedrehabilitatio,1995,effectsofanacceleratedrehabilitatioMacDonald 1995
10.2519/jospt.1994.20.5.247,Yack ,anteriortibialtranslationduringprog,1994,anteriortibialtranslationduringprogYack 1994
10.1177/036354659402200514,Karlson ,anteriorcruciateligamentreconstruct,1994,anteriorcruciateligamentreconstructKarlson 1994
10.1177/036354659402200509,Anderson ,anteriorcruciateligamentreconstruct,1994,anteriorcruciateligamentreconstructAnderson 1994
10.1177/036354659402200415,Santi ,theligamentaugmentationdeviceinhams,1994,theligamentaugmentationdeviceinhamsSanti 1994
10.1007/s00590-025-04510-2,Yadav ,quadricepsversushamstringsautograft,2025,quadricepsversushamstringsautograftYadav 2025
10.1177/10538127241296376,Li ,theeffectofneuromuscularelectricals,2025,theeffectofneuromuscularelectricalsLi 2025
10.1097/CM9.0000000000003267,Wang ,whichtechniqueprovidesmorebenefitsi,2025,whichtechniqueprovidesmorebenefitsiWang 2025
10.1186/s13063-022-06674-2,Ong ,effectofpulsedelectromagneticfielda,2022,effectofpulsedelectromagneticfieldaOng 2022
10.1177/03635465221090527,Hoogeslag ,acuteanteriorcruciateligamentruptur,2022,acuteanteriorcruciateligamentrupturHoogeslag 2022
10.1186/s12891-021-04862-w,Ogrodzka-Ciechanowicz ,quadricepsmusclestrengthrecoverywit,2021,quadricepsmusclestrengthrecoverywitOgrodzka-Ciechanowicz 2021
10.1007/s00421-021-04812-3,Minshull ,contralateralstrengthtrainingattenu,2021,contralateralstrengthtrainingattenuMinshull 2021
10.1007/s00167-021-06585-w,Irrgang ,anatomicsinglevsdoublebundleaclreco,2021,anatomicsinglevsdoublebundleaclrecoIrrgang 2021
10.2340/16501977-2664,Zhang ,impactofwheyproteinisolateandeccent,2020,impactofwheyproteinisolateandeccentZhang 2020
10.1016/j.bjpt.2019.07.003,Vidmar ,isokineticeccentrictrainingismoreef,2020,isokineticeccentrictrainingismoreefVidmar 2020
10.1007/s00167-017-4678-4,Ithurburn ,youngathletesafteraclreconstruction,2018,youngathletesafteraclreconstructionIthurburn 2018
10.1007/s11999-017-5280-2,Arundale ,reportoftheclinicalandfunctionalpri,2017,reportoftheclinicalandfunctionalpriArundale 2017
10.1177/0363546515620583,Chmielewski ,lowversushighintensityplyometricexe,2016,lowversushighintensityplyometricexeChmielewski 2016
10.1007/s00167-014-3490-7,Lelli ,"the""leversign"":anewclinicaltestfort",2016,"the""leversign"":anewclinicaltestfortLelli 2016"
10.1007/s00064-013-0263-2,Heitmann ,ligamentbracingaugmentedprimarysutu,2014,ligamentbracingaugmentedprimarysutuHeitmann 2014
10.1055/s-2005-836359,Pressel ,meniscusreplacementwithquadricepste,2005,meniscusreplacementwithquadricepstePressel 2005
10.1007/s001670100238,Ross ,therelationshipbetweenparticipation,2002,therelationshipbetweenparticipationRoss 2002
10.1097/00003086-199812000-00019,Tyler ,theeffectofimmediateweightbearingaf,1998,theeffectofimmediateweightbearingafTyler 1998
10.1093/ptj/74.8.710,Tovin ,comparisonoftheeffectsofexerciseinw,1994,comparisonoftheeffectsofexerciseinwTovin 1994
10.1016/s0749-8063(88)80003-3,Gillquist ,arthroscopicreconstructionoftheante,1988,arthroscopicreconstructionoftheanteGillquist 1988
10.1016/j.arthro.2013.01.025,Noh ,femoraltunnelpositiononconventional,2013,femoraltunnelpositiononconventionalNoh 2013
10.1016/j.lanepe.2025.101561,Sonnery-Cottet ,anteriorcruciateligamentreconstruct,2026,anteriorcruciateligamentreconstructSonnery-Cottet 2026
10.1177/23259671241302348,Lucidi ,longtermoutcomesafteranteriorcrucia,2025,longtermoutcomesafteranteriorcruciaLucidi 2025
10.1016/j.apunsm.2025.100507,Elazab ,clinicalandfunctionalcomparisonofbo,2025,clinicalandfunctionalcomparisonofboElazab 2025
10.1177/23259671231210035,Anz ,augmentationofaclautograftreconstru,2023,augmentationofaclautograftreconstruAnz 2023
10.1177/23259671221144983,Sonnier ,patientdecisionmakinginanteriorcruc,2023,patientdecisionmakinginanteriorcrucSonnier 2023
10.1177/23259671221088830,Oliveira ,unilateralversusbilateralresistance,2022,unilateralversusbilateralresistanceOliveira 2022
10.1177/23259671211070542,Sanborn ,psychologicalreadinesstoreturntospo,2022,psychologicalreadinesstoreturntospoSanborn 2022
10.47750/pnr.2022.13.S09.1056,Sohu ,determiningearlymorbidityafterthere,2022,determiningearlymorbidityafterthereSohu 2022
10.1177/23259671211028168,Guglielmetti ,prospectiveandrandomizedclinicaleva,2021,prospectiveandrandomizedclinicalevaGuglielmetti 2021
10.1186/s40634-020-00292-0,Van ,xenograftforanteriorcruciateligamen,2020,xenograftforanteriorcruciateligamenVan 2020
10.1177/2325967120918490,Sonnery-Cottet ,combinedaclandanterolateralreconstr,2020,combinedaclandanterolateralreconstrSonnery-Cottet 2020
10.1016/j.jcot.2018.04.018,Gupta ,comparisonofpatellartendonversusham,2019,comparisonofpatellartendonversushamGupta 2019
10.1016/j.arthro.2018.07.009,Hamrin ,preoperativeandintraoperativepredic,2019,preoperativeandintraoperativepredicHamrin 2019
10.1177/2325967118808778,Elveos ,anteriorcruciateligamentreconstruct,2018,anteriorcruciateligamentreconstructElveos 2018
10.1177/0300060517722696,Stańczak ,comparisonofhamstringandpatellarten,2018,comparisonofhamstringandpatellartenStańczak 2018
10.4103/jrms.JRMS_939_16,Sadeghpour ,comparisonofpatellarversushamstring,2017,comparisonofpatellarversushamstringSadeghpour 2017
