ID,,PMID,Graft,,Title,Authors,Citation,First Author,Journal,Year,Create Date,PMCID,NIHMS ID,DOI
58,PubMed/MEDLINE,58,BPTB,Ghalayini SR (2010),Arthroscopic anterior cruciate ligament surgery: results of autogenous patellar tendon graft versus the Leeds-Keio synthetic graft five year follow-up of a prospective randomised controlled trial,"Ghalayini SR, Helm AT, Bonshahi AY, Lavender A, Johnson DS, Smith RB.",Knee. 2010 Oct;17(5):334-9. doi: 10.1016/j.knee.2009.09.008. Epub 2009 Oct 25.,Ghalayini SR,Knee,2010,10/29/2009,,,10.1016/j.knee.2009.09.008
59,PubMed/MEDLINE,59,BPTB,Endele D (2009),Anterior cruciate ligament reconstruction with and without computer navigation: a clinical and magnetic resonance imaging evaluation 2 years after surgery,"Endele D, Jung C, Becker U, Bauer G, Mauch F.",Arthroscopy. 2009 Oct;25(10):1067-74. doi: 10.1016/j.arthro.2009.05.016.,Endele D,Arthroscopy,2009,10/6/2009,,,10.1016/j.arthro.2009.05.016
60,PubMed/MEDLINE,60,BPTB,Taylor DC (2009),Patellar tendon versus hamstring tendon autografts for anterior cruciate ligament reconstruction: a randomized controlled trial using similar femoral and tibial fixation methods,"Taylor DC, DeBerardino TM, Nelson BJ, Duffey M, Tenuta J, Stoneman PD, Sturdivant RX, Mountcastle S.",Am J Sports Med. 2009 Oct;37(10):1946-57. doi: 10.1177/0363546509339577. Epub 2009 Aug 14.,Taylor DC,Am J Sports Med,2009,8/18/2009,,,10.1177/0363546509339577
61,PubMed/MEDLINE,61,BPTB,Ahld�n M (2009),"Knee laxity measurements after anterior cruciate ligament reconstruction, using either bone-patellar-tendon-bone or hamstring tendon autografts, with special emphasis on comparison over time","Ahld�n M, Kartus J, Ejerhed L, Karlsson J, Sernert N.",Knee Surg Sports Traumatol Arthrosc. 2009 Sep;17(9):1117-24. doi: 10.1007/s00167-009-0846-5. Epub 2009 Jul 3.,Ahld�n M,Knee Surg Sports Traumatol Arthrosc,2009,7/4/2009,,,10.1007/s00167-009-0846-5
62,PubMed/MEDLINE,62,BPTB,Tsuda E (2009),Comparable results between lateralized single- and double-bundle ACL reconstructions,"Tsuda E, Ishibashi Y, Fukuda A, Tsukada H, Toh S.",Clin Orthop Relat Res. 2009 Apr;467(4):1042-55. doi: 10.1007/s11999-008-0604-x. Epub 2008 Nov 7.,Tsuda E,Clin Orthop Relat Res,2009,11/8/2008,PMC2650066,,10.1007/s11999-008-0604-x
63,PubMed/MEDLINE,63,BPTB,Laboute E (2008),[Interest of an iterative specialized rehabilitation after an anterior cruciate ligament reconstruction in high level sport athletes],"Laboute E, Savalli L, Lefesvre T, Puig P, Trouve P.",Rev Chir Orthop Reparatrice Appar Mot. 2008 Oct;94(6):533-40. doi: 10.1016/j.rco.2008.01.008. Epub 2008 Mar 26.,Laboute E,Rev Chir Orthop Reparatrice Appar Mot,2008,10/22/2008,,,10.1016/j.rco.2008.01.008
64,PubMed/MEDLINE,64,BPTB,Han HS (2008),Anterior cruciate ligament reconstruction : quadriceps versus patellar autograft,"Han HS, Seong SC, Lee S, Lee MC.",Clin Orthop Relat Res. 2008 Jan;466(1):198-204. doi: 10.1007/s11999-007-0015-4. Epub 2008 Jan 3.,Han HS,Clin Orthop Relat Res,2008,1/16/2008,PMC2505304,,10.1007/s11999-007-0015-4
65,PubMed/MEDLINE,65,BPTB,Huang MH (2007),Preliminary effects of hyaluronic acid on early rehabilitation of patients with isolated anterior cruciate ligament reconstruction,"Huang MH, Yang RC, Chou PH.",Clin J Sport Med. 2007 Jul;17(4):242-50. doi: 10.1097/JSM.0b013e31812570fa.,Huang MH,Clin J Sport Med,2007,7/11/2007,,,10.1097/JSM.0b013e31812570fa
66,PubMed/MEDLINE,66,BPTB,Barber FA (2007),Bilok interference screws for anterior cruciate ligament reconstruction: clinical and radiographic outcomes,"Barber FA, Boothby MH.",Arthroscopy. 2007 May;23(5):476-81. doi: 10.1016/j.arthro.2006.12.026.,Barber FA,Arthroscopy,2007,5/5/2007,,,10.1016/j.arthro.2006.12.026
67,PubMed/MEDLINE,67,BPTB,Sajovic M (2008),The effect of graft choice on functional outcome in anterior cruciate ligament reconstruction,"Sajovic M, Strahovnik A, Komadina R, Dernovsek MZ.",Int Orthop. 2008 Aug;32(4):473-8. doi: 10.1007/s00264-007-0341-x. Epub 2007 Mar 13.,Sajovic M,Int Orthop,2008,4/14/2007,PMC2532271,,10.1007/s00264-007-0341-x
68,PubMed/MEDLINE,68,BPTB,Lid�n M (2007),"Patellar tendon or semitendinosus tendon autografts for anterior cruciate ligament reconstruction: a prospective, randomized study with a 7-Year follow-up","Lid�n M, Ejerhed L, Sernert N, Laxdal G, Kartus J.",Am J Sports Med. 2007 May;35(5):740-8. doi: 10.1177/0363546506298275. Epub 2007 Feb 9.,Lid�n M,Am J Sports Med,2007,2/13/2007,,,10.1177/0363546506298275
69,PubMed/MEDLINE,69,BPTB,Pinczewski LA (2007),"A 10-year comparison of anterior cruciate ligament reconstructions with hamstring tendon and patellar tendon autograft: a controlled, prospective trial","Pinczewski LA, Lyman J, Salmon LJ, Russell VJ, Roe J, Linklater J.",Am J Sports Med. 2007 Apr;35(4):564-74. doi: 10.1177/0363546506296042. Epub 2007 Jan 29.,Pinczewski LA,Am J Sports Med,2007,1/31/2007,,,10.1177/0363546506296042
70,PubMed/MEDLINE,70,BPTB,Chouliaras V (2007),Effectiveness of reconstruction of the anterior cruciate ligament with quadrupled hamstrings and bone-patellar tendon-bone autografts: an in vivo study comparing tibial internal-external rotation,"Chouliaras V, Ristanis S, Moraiti C, Stergiou N, Georgoulis AD.",Am J Sports Med. 2007 Feb;35(2):189-96. doi: 10.1177/0363546506296040. Epub 2007 Jan 23.,Chouliaras V,Am J Sports Med,2007,1/26/2007,,,10.1177/0363546506296040
71,PubMed/MEDLINE,71,BPTB,Giraud B (2006),[Intra-articular reconstruction of the anterior cruciate ligament with and without extra-articular supplementation by quadricipital tendon plasty: seven-year follow-up],"Giraud B, Besse JL, Cladi�re F, Ecochard R, Moyen B, Lerat JL.",Rev Chir Orthop Reparatrice Appar Mot. 2006 Dec;92(8):788-97. doi: 10.1016/s0035-1040(06)75947-5.,Giraud B,Rev Chir Orthop Reparatrice Appar Mot,2006,1/25/2007,,,10.1016/s0035-1040(06)75947-5
72,PubMed/MEDLINE,72,BPTB,Heijne A (2007),Early versus late start of open kinetic chain quadriceps exercises after ACL reconstruction with patellar tendon or hamstring grafts: a prospective randomized outcome study,"Heijne A, Werner S.",Knee Surg Sports Traumatol Arthrosc. 2007 Apr;15(4):402-14. doi: 10.1007/s00167-006-0246-z. Epub 2007 Jan 12.,Heijne A,Knee Surg Sports Traumatol Arthrosc,2007,1/16/2007,,,10.1007/s00167-006-0246-z
73,PubMed/MEDLINE,73,BPTB,Maletis GB (2007),A prospective randomized study of anterior cruciate ligament reconstruction: a comparison of patellar tendon and quadruple-strand semitendinosus/gracilis tendons fixed with bioabsorbable interference screws,"Maletis GB, Cameron SL, Tengan JJ, Burchette RJ.",Am J Sports Med. 2007 Mar;35(3):384-94. doi: 10.1177/0363546506294361. Epub 2007 Jan 11.,Maletis GB,Am J Sports Med,2007,1/16/2007,,,10.1177/0363546506294361
74,PubMed/MEDLINE,74,BPTB,Ito Y (2007),A prospective study of 3-day versus 2-week immobilization period after anterior cruciate ligament reconstruction,"Ito Y, Deie M, Adachi N, Kobayashi K, Kanaya A, Miyamoto A, Nakasa T, Ochi M.",Knee. 2007 Jan;14(1):34-8. doi: 10.1016/j.knee.2006.10.004. Epub 2006 Nov 28.,Ito Y,Knee,2007,11/30/2006,,,10.1016/j.knee.2006.10.004
75,PubMed/MEDLINE,75,BPTB,Isberg J (2006),Early active extension after anterior cruciate ligament reconstruction does not result in increased laxity of the knee,"Isberg J, Fax�n E, Brandsson S, Eriksson BI, K�rrholm J, Karlsson J.",Knee Surg Sports Traumatol Arthrosc. 2006 Nov;14(11):1108-15. doi: 10.1007/s00167-006-0138-2. Epub 2006 Sep 6.,Isberg J,Knee Surg Sports Traumatol Arthrosc,2006,9/7/2006,,,10.1007/s00167-006-0138-2
76,PubMed/MEDLINE,76,BPTB,Sajovic M (2006),"A prospective, randomized comparison of semitendinosus and gracilis tendon versus patellar tendon autografts for anterior cruciate ligament reconstruction: five-year follow-up","Sajovic M, Vengust V, Komadina R, Tavcar R, Skaza K.",Am J Sports Med. 2006 Dec;34(12):1933-40. doi: 10.1177/0363546506290726. Epub 2006 Aug 21.,Sajovic M,Am J Sports Med,2006,8/23/2006,,,10.1177/0363546506290726
77,PubMed/MEDLINE,77,BPTB,Harilainen A (2006),Randomized prospective study of ACL reconstruction with interference screw fixation in patellar tendon autografts versus femoral metal plate suspension and tibial post fixation in hamstring tendon autografts: 5-year clinical and radiological follow-up results,"Harilainen A, Linko E, Sandelin J.",Knee Surg Sports Traumatol Arthrosc. 2006 Jun;14(6):517-28. doi: 10.1007/s00167-006-0059-0. Epub 2006 Mar 22.,Harilainen A,Knee Surg Sports Traumatol Arthrosc,2006,3/23/2006,,,10.1007/s00167-006-0059-0
78,PubMed/MEDLINE,78,BPTB,Gobbi A (2006),Factors affecting return to sports after anterior cruciate ligament reconstruction with patellar tendon and hamstring graft: a prospective clinical investigation,"Gobbi A, Francisco R.",Knee Surg Sports Traumatol Arthrosc. 2006 Oct;14(10):1021-8. doi: 10.1007/s00167-006-0050-9. Epub 2006 Feb 22.,Gobbi A,Knee Surg Sports Traumatol Arthrosc,2006,2/24/2006,,,10.1007/s00167-006-0050-9
79,PubMed/MEDLINE,79,BPTB,Halinen J (2006),Operative and nonoperative treatments of medial collateral ligament rupture with early anterior cruciate ligament reconstruction: a prospective randomized study,"Halinen J, Lindahl J, Hirvensalo E, Santavirta S.",Am J Sports Med. 2006 Jul;34(7):1134-40. doi: 10.1177/0363546505284889. Epub 2006 Feb 1.,Halinen J,Am J Sports Med,2006,2/3/2006,,,10.1177/0363546505284889
80,PubMed/MEDLINE,80,BPTB,Harilainen A (2006),Post-operative use of knee brace in bone-tendon-bone patellar tendon anterior cruciate ligament reconstruction: 5-year follow-up results of a randomized prospective study,"Harilainen A, Sandelin J.",Scand J Med Sci Sports. 2006 Feb;16(1):14-8. doi: 10.1111/j.1600-0838.2004.00435.x.,Harilainen A,Scand J Med Sci Sports,2006,1/25/2006,,,10.1111/j.1600-0838.2004.00435.x
81,PubMed/MEDLINE,81,BPTB,Svensson M (2006),A prospective comparison of bone-patellar tendon-bone and hamstring grafts for anterior cruciate ligament reconstruction in female patients,"Svensson M, Sernert N, Ejerhed L, Karlsson J, Kartus JT.",Knee Surg Sports Traumatol Arthrosc. 2006 Mar;14(3):278-86. doi: 10.1007/s00167-005-0708-8. Epub 2005 Nov 16.,Svensson M,Knee Surg Sports Traumatol Arthrosc,2006,11/18/2005,,,10.1007/s00167-005-0708-8
82,PubMed/MEDLINE,82,BPTB,Matsumoto A (2006),A comparison of bone-patellar tendon-bone and bone-hamstring tendon-bone autografts for anterior cruciate ligament reconstruction,"Matsumoto A, Yoshiya S, Muratsu H, Yagi M, Iwasaki Y, Kurosaka M, Kuroda R.",Am J Sports Med. 2006 Feb;34(2):213-9. doi: 10.1177/0363546505279919. Epub 2005 Nov 10.,Matsumoto A,Am J Sports Med,2006,11/12/2005,,,10.1177/0363546505279919
83,PubMed/MEDLINE,83,BPTB,Drogset JO (2005),Endoscopic reconstruction of the anterior cruciate ligament using bone-patellar tendon-bone grafts fixed with bioabsorbable or metal interference screws: a prospective randomized study of the clinical outcome,"Drogset JO, Gr�ntvedt T, Tegnander A.",Am J Sports Med. 2005 Aug;33(8):1160-5. doi: 10.1177/0363546504272264. Epub 2005 Jul 6.,Drogset JO,Am J Sports Med,2005,7/8/2005,,,10.1177/0363546504272264
84,PubMed/MEDLINE,84,BPTB,Tecklenburg K (2005),[ACL reconstruction with bone-patellar tendon-bone graft and proximal fixation with the EndoButton: a 2- to 5-year follow-up],"Tecklenburg K, Hoser C, Sailer R, Oberladst�tter J, Fink C.",Unfallchirurg. 2005 Sep;108(9):721-7. doi: 10.1007/s00113-005-0948-6.,Tecklenburg K,Unfallchirurg,2005,6/2/2005,,,10.1007/s00113-005-0948-6
85,PubMed/MEDLINE,85,BPTB,Ibrahim SA (2005),Clinical evaluation of arthroscopically assisted anterior cruciate ligament reconstruction: patellar tendon versus gracilis and semitendinosus autograft,"Ibrahim SA, Al-Kussary IM, Al-Misfer AR, Al-Mutairi HQ, Ghafar SA, El Noor TA.",Arthroscopy. 2005 Apr;21(4):412-7. doi: 10.1016/j.arthro.2004.12.002.,Ibrahim SA,Arthroscopy,2005,4/1/2005,,,10.1016/j.arthro.2004.12.002
86,PubMed/MEDLINE,86,BPTB,Beynnon BD (2005),"Rehabilitation after anterior cruciate ligament reconstruction: a prospective, randomized, double-blind comparison of programs administered over 2 different time intervals","Beynnon BD, Uh BS, Johnson RJ, Abate JA, Nichols CE, Fleming BC, Poole AR, Roos H.",Am J Sports Med. 2005 Mar;33(3):347-59. doi: 10.1177/0363546504268406.,Beynnon BD,Am J Sports Med,2005,2/18/2005,,,10.1177/0363546504268406
87,PubMed/MEDLINE,87,BPTB,Boyer P (2004),[Reliability of the KT-1000 arthrometer (Medmetric) for measuring anterior knee laxity: comparison with Telos in 147 knees],"Boyer P, Djian P, Christel P, Paoletti X, Degeorges R.",Rev Chir Orthop Reparatrice Appar Mot. 2004 Dec;90(8):757-64. doi: 10.1016/s0035-1040(04)70756-4.,Boyer P,Rev Chir Orthop Reparatrice Appar Mot,2004,2/16/2005,,,10.1016/s0035-1040(04)70756-4
88,PubMed/MEDLINE,88,BPTB,Kaeding C (2005),A prospective randomized comparison of bioabsorbable and titanium anterior cruciate ligament interference screws,"Kaeding C, Farr J, Kavanaugh T, Pedroza A.",Arthroscopy. 2005 Feb;21(2):147-51. doi: 10.1016/j.arthro.2004.09.012.,Kaeding C,Arthroscopy,2005,2/4/2005,,,10.1016/j.arthro.2004.09.012
89,PubMed/MEDLINE,89,BPTB,Laxdal G (2005),A prospective randomized comparison of bone-patellar tendon-bone and hamstring grafts for anterior cruciate ligament reconstruction,"Laxdal G, Kartus J, Hansson L, Heidvall M, Ejerhed L, Karlsson J.",Arthroscopy. 2005 Jan;21(1):34-42. doi: 10.1016/j.arthro.2004.09.014.,Laxdal G,Arthroscopy,2005,1/15/2005,,,10.1016/j.arthro.2004.09.014
90,PubMed/MEDLINE,90,BPTB,Hill PF (2005),The influence of supplementary tibial fixation on laxity measurements after anterior cruciate ligament reconstruction with hamstring tendons in female patients,"Hill PF, Russell VJ, Salmon LJ, Pinczewski LA.",Am J Sports Med. 2005 Jan;33(1):94-101. doi: 10.1177/0363546504268036.,Hill PF,Am J Sports Med,2005,12/22/2004,,,10.1177/0363546504268036
91,PubMed/MEDLINE,91,BPTB,Nicholas SJ (2004),A prospectively randomized double-blind study on the effect of initial graft tension on knee stability after anterior cruciate ligament reconstruction,"Nicholas SJ, D'Amato MJ, Mullaney MJ, Tyler TF, Kolstad K, McHugh MP.",Am J Sports Med. 2004 Dec;32(8):1881-6. doi: 10.1177/0363546504265924.,Nicholas SJ,Am J Sports Med,2004,12/2/2004,,,10.1177/0363546504265924
92,PubMed/MEDLINE,92,BPTB,Mikkelsen C (2003),Can a post-operative brace in slight hyperextension prevent extension deficit after anterior cruciate ligament reconstruction? A prospective randomised study,"Mikkelsen C, Cerulli G, Lorenzini M, Bergstrand G, Werner S.",Knee Surg Sports Traumatol Arthrosc. 2003 Sep;11(5):318-21. doi: 10.1007/s00167-003-0406-3. Epub 2003 Jul 26.,Mikkelsen C,Knee Surg Sports Traumatol Arthrosc,2003,8/5/2003,,,10.1007/s00167-003-0406-3
93,PubMed/MEDLINE,93,BPTB,Melegati G (2003),The role of the rehabilitation brace in restoring knee extension after anterior cruciate ligament reconstruction: a prospective controlled study,"Melegati G, Tornese D, Bandi M, Volpi P, Schonhuber H, Denti M.",Knee Surg Sports Traumatol Arthrosc. 2003 Sep;11(5):322-6. doi: 10.1007/s00167-003-0386-3. Epub 2003 Jul 16.,Melegati G,Knee Surg Sports Traumatol Arthrosc,2003,7/25/2003,,,10.1007/s00167-003-0386-3
94,PubMed/MEDLINE,94,BPTB,Feller JA (2003),A randomized comparison of patellar tendon and hamstring tendon anterior cruciate ligament reconstruction,"Feller JA, Webster KE.",Am J Sports Med. 2003 Jul-Aug;31(4):564-73. doi: 10.1177/03635465030310041501.,Feller JA,Am J Sports Med,2003,7/16/2003,,,10.1177/03635465030310041501
95,PubMed/MEDLINE,95,BPTB,Muren O (2003),"Reconstruction of acute anterior cruciate ligament injuries: a prospective, randomised study of 40 patients with 7-year follow-up. No advantage of synthetic augmentation compared to a traditional patellar tendon graft","Muren O, Dahlstedt L, Dal�n N.",Arch Orthop Trauma Surg. 2003 May;123(4):144-7. doi: 10.1007/s00402-002-0457-9. Epub 2003 Jan 11.,Muren O,Arch Orthop Trauma Surg,2003,5/8/2003,,,10.1007/s00402-002-0457-9
96,PubMed/MEDLINE,96,BPTB,Otsuka H (2003),Comparison of three techniques of anterior cruciate ligament reconstruction with bone-patellar tendon-bone graft. Differences in anterior tibial translation and tunnel enlargement with each technique,"Otsuka H, Ishibashi Y, Tsuda E, Sasaki K, Toh S.",Am J Sports Med. 2003 Mar-Apr;31(2):282-8. doi: 10.1177/03635465030310022101.,Otsuka H,Am J Sports Med,2003,3/19/2003,,,10.1177/03635465030310022101
97,PubMed/MEDLINE,97,BPTB,Ejerhed L (2003),Patellar tendon or semitendinosus tendon autografts for anterior cruciate ligament reconstruction? A prospective randomized study with a two-year follow-up,"Ejerhed L, Kartus J, Sernert N, K�hler K, Karlsson J.",Am J Sports Med. 2003 Jan-Feb;31(1):19-25. doi: 10.1177/03635465030310011401.,Ejerhed L,Am J Sports Med,2003,1/18/2003,,,10.1177/03635465030310011401
98,PubMed/MEDLINE,98,BPTB,Jansson KA (2003),A prospective randomized study of patellar versus hamstring tendon autografts for anterior cruciate ligament reconstruction,"Jansson KA, Linko E, Sandelin J, Harilainen A.",Am J Sports Med. 2003 Jan-Feb;31(1):12-8. doi: 10.1177/03635465030310010501.,Jansson KA,Am J Sports Med,2003,1/18/2003,,,10.1177/03635465030310010501
99,PubMed/MEDLINE,99,BPTB,Drogset JO (2002),Anterior cruciate ligament reconstruction with and without a ligament augmentation device : results at 8-Year follow-up,"Drogset JO, Gr�ntvedt T.",Am J Sports Med. 2002 Nov-Dec;30(6):851-6. doi: 10.1177/03635465020300061601.,Drogset JO,Am J Sports Med,2002,11/19/2002,,,10.1177/03635465020300061601
100,PubMed/MEDLINE,100,BPTB,Gorschewsky O (2002),[Clinico-histologic comparison of allogenic and autologous bone-tendon-bone using one-third of the patellar tendon in reconstruction of the anterior cruciate ligament],"Gorschewsky O, Browa A, Vogel U, Stauffer E.",Unfallchirurg. 2002 Aug;105(8):703-14. doi: 10.1007/s00113-001-0405-0.,Gorschewsky O,Unfallchirurg,2002,9/24/2002,,,10.1007/s00113-001-0405-0
101,PubMed/MEDLINE,101,BPTB,Beynnon BD (2002),"Anterior cruciate ligament replacement: comparison of bone-patellar tendon-bone grafts with two-strand hamstring grafts. A prospective, randomized study","Beynnon BD, Johnson RJ, Fleming BC, Kannus P, Kaplan M, Samani J, Renstr�m P.",J Bone Joint Surg Am. 2002 Sep;84(9):1503-13. doi: 10.2106/00004623-200209000-00001.,Beynnon BD,J Bone Joint Surg Am,2002,9/5/2002,,,10.2106/00004623-200209000-00001
102,PubMed/MEDLINE,102,BPTB,Pinczewski LA (2002),A five-year comparison of patellar tendon versus four-strand hamstring tendon autograft for arthroscopic reconstruction of the anterior cruciate ligament,"Pinczewski LA, Deehan DJ, Salmon LJ, Russell VJ, Clingeleffer A.",Am J Sports Med. 2002 Jul-Aug;30(4):523-36. doi: 10.1177/03635465020300041201.,Pinczewski LA,Am J Sports Med,2002,7/20/2002,,,10.1177/03635465020300041201
103,PubMed/MEDLINE,103,BPTB,Henriksson M (2002),Range of motion training in brace vs. plaster immobilization after anterior cruciate ligament reconstruction: a prospective randomized comparison with a 2-year follow-up,"Henriksson M, Rockborn P, Good L.",Scand J Med Sci Sports. 2002 Apr;12(2):73-80. doi: 10.1034/j.1600-0838.2002.120203.x.,Henriksson M,Scand J Med Sci Sports,2002,7/18/2002,,,10.1034/j.1600-0838.2002.120203.x
104,PubMed/MEDLINE,104,BPTB,Nau T (2002),A new generation of artificial ligaments in reconstruction of the anterior cruciate ligament. Two-year follow-up of a randomised trial,"Nau T, Lavoie P, Duval N.",J Bone Joint Surg Br. 2002 Apr;84(3):356-60. doi: 10.1302/0301-620x.84b3.12400.,Nau T,J Bone Joint Surg Br,2002,5/11/2002,,,10.1302/0301-620x.84b3.12400
105,PubMed/MEDLINE,105,BPTB,Sernert N (2002),"Comparison of functional outcome after anterior cruciate ligament reconstruction resulting in low, normal and increased laxity","Sernert N, Kartus J, K�hler K, Ejerhed L, Brandsson S, Karlsson J.",Scand J Med Sci Sports. 2002 Feb;12(1):47-53. doi: 10.1034/j.1600-0838.2002.120109.x.,Sernert N,Scand J Med Sci Sports,2002,5/3/2002,,,10.1034/j.1600-0838.2002.120109.x
