,title,authors,journal,year,doi,id,source
71,Aseptically processed and chemically sterilized BTB allografts for anterior cruciate ligament reconstruction: A prospective randomized study,"Indelicato P.A., Ciccotti M.G., Boyd J., Higgins L.D., Shaffer B.S., Vangsness Jr. C.T.","Knee Surgery, Sports Traumatology, Arthroscopy (2013) 21:9 (2107-2112). Date of Publication: September 2013",2013,10.1007/s00167-012-2309-7,https://www.embase.com/search/results?subaction=viewrecord&id=L1052332114&from=export,Embase
72,Ipsilateral versus contralateral hamstring grafts in anterior cruciate ligament reconstruction: a prospective randomized trial.,"McRae S., Leiter J., McCormack R., Old J., MacDonald P.",The American journal of sports medicine (2013) 41:11 (2492-2499). Date of Publication: Nov 2013,2013,,https://www.embase.com/search/results?subaction=viewrecord&id=L563069668&from=export,Embase
73,A randomized controlled trial comparing bone mineral density changes of three different ACL reconstruction techniques,"Lui P.P.Y., Cheng Y.Y., Yung S.H., Hung A.S.L., Chan K.M.",Knee (2012) 19:6 (779-785). Date of Publication: December 2012,2012,10.1016/j.knee.2012.02.005,https://www.embase.com/search/results?subaction=viewrecord&id=L51912914&from=export,Embase
74,Quality of life and clinical outcome comparison of semitendinosus and gracilis tendon versus patellar tendon autografts for anterior cruciate ligament reconstruction: an 11-year follow-up of a randomized controlled trial.,"Sajovic M., Strahovnik A., Dernovsek M.Z., Skaza K.",The American journal of sports medicine (2011) 39:10 (2161-2169). Date of Publication: Oct 2011,2011,,https://www.embase.com/search/results?subaction=viewrecord&id=L560045113&from=export,Embase
75,Single-bundle patellar tendon versus non-anatomical double-bundle hamstrings ACL reconstruction: A prospective randomized study at 8-year minimum follow-up,"Zaffagnini S., Bruni D., Marcheggiani Muccioli G.M., Bonanzinga T., Lopomo N., Bignozzi S., Marcacci M.","Knee Surgery, Sports Traumatology, Arthroscopy (2011) 19:3 (390-397). Date of Publication: 2011",2011,10.1007/s00167-010-1225-y,https://www.embase.com/search/results?subaction=viewrecord&id=L51009801&from=export,Embase
76,Anterior cruciate ligament reconstruction using patellar tendon versus hamstring tendon: A prospective comparative study with 9-year follow-up,"Wipfler B., Donner S., Zechmann C.M., Springer J., Siebold R., Paessler H.H.",Arthroscopy - Journal of Arthroscopic and Related Surgery (2011) 27:5 (653-665). Date of Publication: May 2011,2011,10.1016/j.arthro.2011.01.015,https://www.embase.com/search/results?subaction=viewrecord&id=L361621574&from=export,Embase
77,A prospective randomized study of ACL-reconstructions using bone-patellar tendon-bone grafts fixed with bioabsorbable or metal interference screws,"Drogset J.O., Straume L.G., Bjørkmo I., Myhr G.","Knee Surgery, Sports Traumatology, Arthroscopy (2011) 19:5 (753-759). Date of Publication: May 2011",2011,10.1007/s00167-010-1353-4,https://www.embase.com/search/results?subaction=viewrecord&id=L51233250&from=export,Embase
78,Autologous patellar tendon and quadrupled hamstring grafts in anterior cruciate ligament reconstruction: A prospective randomized multicenter review of different fixation methods,"Drogset J.O., Strand T., Uppheim G., Ødegård B., Bøe A., Grøntvedt T.","Knee Surgery, Sports Traumatology, Arthroscopy (2010) 18:8 (1085-1093). Date of Publication: 2010",2010,10.1007/s00167-009-0996-5,https://www.embase.com/search/results?subaction=viewrecord&id=L50724048&from=export,Embase
79,Arthroscopic anterior cruciate ligament surgery: Results of autogenous patellar tendon graft versus the Leeds-Keio synthetic graft. Five year follow-up of a prospective randomised controlled trial,"Ghalayini S.R.A., Helm A.T., Bonshahi A.Y., Lavender A., Johnson D.S., Smith R.B.",Knee (2010) 17:5 (334-339). Date of Publication: October 2010,2010,10.1016/j.knee.2009.09.008,https://www.embase.com/search/results?subaction=viewrecord&id=L50682486&from=export,Embase
80,Quality of life and clinical outcome after anterior cruciate ligament reconstruction using patellar tendon graft or quadrupled semitendinosus graft: an 8-year follow-up of a randomized controlled trial.,"Barenius B., Nordlander M., Ponzer S., Tidermark J., Eriksson K.",The American journal of sports medicine (2010) 38:8 (1533-1541). Date of Publication: Aug 2010,2010,,https://www.embase.com/search/results?subaction=viewrecord&id=L360300182&from=export,Embase
81,No difference in knee function or prevalence of osteoarthritis after reconstruction of the anterior cruciate ligament with 4-strand hamstring autograft versus patellar tendon-bone autograft: a randomized study with 10-year follow-up.,"Holm I., Oiestad B.E., Risberg M.A., Aune A.K.",The American journal of sports medicine (2010) 38:3 (448-454). Date of Publication: Mar 2010,2010,,https://www.embase.com/search/results?subaction=viewrecord&id=L358986098&from=export,Embase
82,Early versus late start of isokinetic hamstring-strengthening exercise after anterior cruciate ligament reconstruction with patellar tendon graft.,"Sekir U., Gur H., Akova B.",The American journal of sports medicine (2010) 38:3 (492-500). Date of Publication: Mar 2010,2010,,https://www.embase.com/search/results?subaction=viewrecord&id=L358986106&from=export,Embase
83,Patellar tendon versus hamstring tendon autografts for anterior cruciate ligament reconstruction: A randomized controlled trial using similar femoral and tibial fixation Methods,"Taylor D.C., Deberardino T.M., Nelson B.J., Duffey M., Tenuta J., Stoneman P.D., Sturdivant R.X., Mountcastle S.",American Journal of Sports Medicine (2009) 37:10 (1946-1957). Date of Publication: 2009,2009,10.1177/0363546509339577,https://www.embase.com/search/results?subaction=viewrecord&id=L355714720&from=export,Embase
84,Anterior Cruciate Ligament Reconstruction With and Without Computer Navigation: A Clinical and Magnetic Resonance Imaging Evaluation 2 Years After Surgery,"Endele D., Jung C., Becker U., Bauer G., Mauch F.",Arthroscopy - Journal of Arthroscopic and Related Surgery (2009) 25:10 (1067-1074). Date of Publication: October 2009,2009,10.1016/j.arthro.2009.05.016,https://www.embase.com/search/results?subaction=viewrecord&id=L355331317&from=export,Embase
85,"Knee laxity measurements after anterior cruciate ligament reconstruction, using either bone-patellar-tendon-bone or hamstring tendon autografts, with special emphasis on comparison over time","Ahldén M., Kartus J., Ejerhed L., Karlsson J., Sernert N.","Knee Surgery, Sports Traumatology, Arthroscopy (2009) 17:9 (1117-1124). Date of Publication: September 2009",2009,10.1007/s00167-009-0846-5,https://www.embase.com/search/results?subaction=viewrecord&id=L50569142&from=export,Embase
86,"Clinical comparison between six-strand hamstring tendon and patellar tendon autograft in arthroscopic anterior cruciate ligament reconstruction: A prospective, randomized clinical trial","Laoruengthana A., Pattayakorn S., Chotanaputhi T., Kosiyatrakul A.",Journal of the Medical Association of Thailand (2009) 92:4 (491-497). Date of Publication: April 2009,2009,,https://www.embase.com/search/results?subaction=viewrecord&id=L354594465&from=export,Embase
87,Interest of an iterative specialized rehabilitation after an anterior cruciate ligament reconstruction in high level sport athletes,"Laboute E., Savalli L., Lefesvre T., Puig P., Trouve P.",Revue de Chirurgie Orthopedique et Reparatrice de l'Appareil Moteur (2008) 94:6 (533-540). Date of Publication: October 2008,2008,10.1016/j.rco.2008.01.008,https://www.embase.com/search/results?subaction=viewrecord&id=L352464830&from=export,Embase
88,"A Randomized Clinical Trial Comparing Three Methods for Anterior Cruciate Ligament Reconstruction: Patellar Tendon, Quadruple Semitendinosus/Gracilis and Double-Bundle Semitendinosus/Gracilis Grafts.",,clinicaltrials.gov (2007). Date of Publication: 12 Sep 2007,2007,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT00529958&from=export,Embase
89,Preliminary effects of hyaluronic acid on early rehabilitation of patients with isolated anterior cruciate ligament reconstruction,"Huang M.-H., Yang R.-C., Chou P.-H.",Clinical Journal of Sport Medicine (2007) 17:4 (242-250). Date of Publication: July 2007,2007,10.1097/JSM.0b013e31812570fa,https://www.embase.com/search/results?subaction=viewrecord&id=L47051783&from=export,Embase
90,"Patellar tendon or semitendinosus tendon autografts for anterior cruciate ligament reconstruction: A prospective, randomized study with a 7-year follow-up","Lidén M., Ejerhed L., Sernert N., Laxdal G., Kartus J.",American Journal of Sports Medicine (2007) 35:5 (740-748). Date of Publication: May 2007,2007,10.1177/0363546506298275,https://www.embase.com/search/results?subaction=viewrecord&id=L46956288&from=export,Embase
91,Early versus late start of open kinetic chain quadriceps exercises after ACL reconstruction with patellar tendon or hamstring grafts: A prospective randomized outcome study,"Heijne A., Werner S.","Knee Surgery, Sports Traumatology, Arthroscopy (2007) 15:4 (402-414). Date of Publication: April 2007",2007,10.1007/s00167-006-0246-z,https://www.embase.com/search/results?subaction=viewrecord&id=L46537522&from=export,Embase
92,A prospective randomized study of anterior cruciate ligament reconstruction: A comparison of patellar tendon and quadruple-strand semitendinosus/gracilis tendons fixed with bioabsorbable interference screws,"Maletis G.B., Cameron S.L., Tengan J.J., Burchette R.J.",American Journal of Sports Medicine (2007) 35:3 (384-394). Date of Publication: March 2007,2007,10.1177/0363546506294361,https://www.embase.com/search/results?subaction=viewrecord&id=L46280480&from=export,Embase
93,"A prospective, randomized comparison of semitendinosus and gracilis tendon versus patellar tendon autografts for anterior cruciate ligament reconstruction: Five-year follow-up","Sajovic M., Vengust V., Komadina R., Tavcar R., Skaza K.",American Journal of Sports Medicine (2006) 34:12 (1933-1940). Date of Publication: December 2006,2006,10.1177/0363546506290726,https://www.embase.com/search/results?subaction=viewrecord&id=L44704247&from=export,Embase
94,Factors affecting return to sports after anterior cruciate ligament reconstruction with patellar tendon and hamstring graft: A prospective clinical investigation,"Gobbi A., Francisco R.","Knee Surgery, Sports Traumatology, Arthroscopy (2006) 14:10 (1021-1028). Date of Publication: October 2006",2006,10.1007/s00167-006-0050-9,https://www.embase.com/search/results?subaction=viewrecord&id=L44496644&from=export,Embase
95,Operative and nonoperative treatments of medial collateral ligament rupture with early anterior cruciate ligament reconstruction: A prospective randomized study,"Halinen J., Lindahl J., Hirvensalo E., Santavirta S.",American Journal of Sports Medicine (2006) 34:7 (1134-1140). Date of Publication: July 2006,2006,10.1177/0363546505284889,https://www.embase.com/search/results?subaction=viewrecord&id=L43979650&from=export,Embase
96,A comparison of bone-patellar tendon-bone and bone-hamstring tendon-bone autografts for anterior cruciate ligament reconstruction,"Matsumoto A., Yoshiya S., Muratsu H., Yagi M., Iwasaki Y., Kurosaka M., Kuroda R.",American Journal of Sports Medicine (2006) 34:2 (213-219). Date of Publication: February 2006,2006,10.1177/0363546505279919,https://www.embase.com/search/results?subaction=viewrecord&id=L43152957&from=export,Embase
97,Post-operative use of knee brace in bone-tendon-bone patellar tendon anterior cruciate ligament reconstruction: 5-Year follow-up results of a randomized prospective study,"Harilainen A., Sandelin J.",Scandinavian Journal of Medicine and Science in Sports (2006) 16:1 (14-18). Date of Publication: February 2006,2006,10.1111/j.1600-0838.2004.00435.x,https://www.embase.com/search/results?subaction=viewrecord&id=L43433300&from=export,Embase
98,Intra-articular reconstruction of the anterior cruciate ligament with and without extra-articular supplementation by quadricipital tendon plasty: Seven-year follow-up,"Giraud B., Besse J.-L., Cladière F., Ecochard R., Moyen B., Lerat J.-L.",Revue de Chirurgie Orthopedique et Reparatrice de l'Appareil Moteur (2006) 92:8 (788-797). Date of Publication: December 2006,2006,10.1016/s0035-1040(06)75947-5,https://www.embase.com/search/results?subaction=viewrecord&id=L46039594&from=export,Embase
99,Bone Tunnel Widening Following ACL Reconstruction,,clinicaltrials.gov (2005). Date of Publication: 13 Sep 2005,2005,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT00198042&from=export,Embase
100,Endoscopic reconstruction of the anterior cruciate ligament using bone-patellar tendon-bone grafts fixed with bioabsorbable or metal interference screws: A prospective randomized study of the clinical outcome,"Drogset J.O., Grøntvedt T., Tegnander A.",American Journal of Sports Medicine (2005) 33:8 (1160-1165). Date of Publication: August 2005,2005,10.1177/0363546504272264,https://www.embase.com/search/results?subaction=viewrecord&id=L41045188&from=export,Embase
101,Clinical evaluation of arthroscopically assisted anterior cruciate ligament reconstruction: Patellar tendon versus gracilis and semitendinosus autograft,"Ibrahim S.A.-R., Al-Kussary I.M., Al-Misfer A.R.K., Al-Mutairi H.Q., Ghafar S.A., El Noor T.A.",Arthroscopy - Journal of Arthroscopic and Related Surgery (2005) 21:4 (412-417). Date of Publication: April 2005,2005,10.1016/j.arthro.2004.12.002,https://www.embase.com/search/results?subaction=viewrecord&id=L40432344&from=export,Embase
102,"Rehabilitation after anterior cruciate ligament reconstruction: A prospective, randomized, double-blind comparison of programs administered over 2 different time intervals","Beynnon B.D., Uh B.S., Johnson R.J., Abate J.A., Nichols C.E., Fleming B.C., Poole A.R., Roos H.",American Journal of Sports Medicine (2005) 33:3 (347-359). Date of Publication: March 2005,2005,10.1177/0363546504268406,https://www.embase.com/search/results?subaction=viewrecord&id=L40270871&from=export,Embase
103,A prospective randomized comparison of bioabsorbable and titanium anterior cruciate ligament interference screws,"Kaeding C., Farr J., Kavanaugh T., Pedroza A.",Arthroscopy - Journal of Arthroscopic and Related Surgery (2005) 21:2 (147-151). Date of Publication: February 2005,2005,10.1016/j.arthro.2004.09.012,https://www.embase.com/search/results?subaction=viewrecord&id=L40202780&from=export,Embase
104,The influence of supplementary tibial fixation on laxity measurements after anterior cruciate ligament reconstruction with hamstring tendons in female patients,"Hill P.F., Russell V.J., Salmon L.J., Pinczewski L.A.",American Journal of Sports Medicine (2005) 33:1 (94-101). Date of Publication: January 2005,2005,10.1177/0363546504268036,https://www.embase.com/search/results?subaction=viewrecord&id=L40039564&from=export,Embase
105,A prospective randomized comparison of bone-patellar tendon-bone and hamstring grafts for anterior cruciate ligament reconstruction,"Laxdal G., Kartus J., Hansson L., Heidvall M., Ejerhed L., Karlsson J.",Arthroscopy - Journal of Arthroscopic and Related Surgery (2005) 21:1 (34-42). Date of Publication: January 2005,2005,10.1016/j.arthro.2004.09.014,https://www.embase.com/search/results?subaction=viewrecord&id=L40092295&from=export,Embase
